candidate,matrix_id,pulse_length,row_index,landmark,replicate,pulse_completed,pulse_observed_fissions,release_completed,release_observed_fissions,edits_applied,release_interventions_applied,persistence,first_departure_time,release_inherited_fixed_fraction,release_break_count,final_similarity,minimum_similarity,final_risk,final_entropy,final_top1_share,final_occupied_types,final_throughput
02,3,2,270.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,5.166666666666667,5.166666666666667,0.9083333333333333,5.5,0.4300048865417607,0.05607345443731097,0.3459595250155625,2.3902165844947922,0.2916666666666667,17.833333333333332,241.67958647615686
02,3,4,271.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,6.166666666666667,6.166666666666667,0.9305555555555555,4.166666666666667,0.4870265516058964,0.03258440684485866,0.39099589566714155,2.594561176870178,0.26666666666666666,20.333333333333332,444.8125181455587
02,3,8,272.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,5.0,5.0,0.9222222222222222,4.666666666666667,0.18025336542729722,0.05690966885656121,0.31796617065095617,2.243750552242973,0.3041666666666667,16.5,531.8040586977734
02,3,16,273.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,6.5,6.5,0.9222222222222222,4.666666666666667,0.39175541517399104,0.028874561477749108,0.37605469919336193,2.4104759207316513,0.2833333333333333,17.5,280.29282375290427
02,3,32,274.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,4.5,4.5,0.936111111111111,3.8333333333333335,0.43498983517517514,0.02164780569492353,0.34066230077927145,2.3315794943279973,0.3,17.5,465.31208929983785
02,3,60,275.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,5.166666666666667,5.166666666666667,0.9249999999999999,4.5,0.5117656361979964,0.024144188188942938,0.4920859556080852,2.6958055555311495,0.225,20.666666666666668,177.3661005512656
02,4,1,353.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,3.3333333333333335,3.3333333333333335,0.9083333333333333,5.5,0.52486135825915,0.11395888853273278,0.3615352553895819,2.502754639584378,0.2916666666666667,19.0,510.64956627624633
02,4,2,354.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,6.0,6.0,0.9027777777777778,5.833333333333333,0.48383326918144137,0.07269680090034393,0.39501948774233747,2.4303299901161415,0.30416666666666664,18.0,319.2293152153437
02,4,4,355.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,4.5,4.5,0.9111111111111111,5.333333333333333,0.3646816134466908,0.05454144191875753,0.4561153632745172,2.5594721518701777,0.25,19.166666666666668,144.96526383910933
02,4,8,356.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,4.166666666666667,4.166666666666667,0.8972222222222221,6.166666666666667,0.31963974508065024,0.014868589084947155,0.41629329208622123,2.49395488614756,0.25416666666666665,17.833333333333332,205.9607652417827
02,4,16,357.5,60.0,2.5,1.0,16.0,1.0,60.0,16.0,0.0,4.666666666666667,4.666666666666667,0.9055555555555556,5.666666666666667,0.2395303174523654,0.013184506642280156,0.34848234563421204,2.3187758364288804,0.3333333333333333,16.666666666666668,510.3391651901846
02,4,32,358.5,60.0,2.5,1.0,32.0,1.0,60.0,32.0,0.0,4.0,4.0,0.8361111111111111,9.833333333333334,0.21864717843478032,0.015502886923313522,0.5327445218676503,2.813894152657294,0.17916666666666667,21.666666666666668,153.10582282915064
02,4,60,359.5,60.0,2.5,1.0,60.0,1.0,60.0,60.0,0.0,4.833333333333333,4.833333333333333,0.9083333333333333,5.5,0.19287620978749728,0.008079269892198643,0.4719335274920857,2.714666044749531,0.19583333333333333,20.166666666666668,105.97893492649648
02,5,1,437.5,60.0,2.5,1.0,1.0,1.0,60.0,1.0,0.0,4.0,4.0,0.7555555555555555,14.666666666666666,0.3707413469822927,0.13618726509100232,0.5745412407756808,2.77951335029765,0.17500000000000002,20.833333333333332,130.1401474488416
02,5,2,438.5,60.0,2.5,1.0,2.0,1.0,60.0,2.0,0.0,4.166666666666667,4.166666666666667,0.6972222222222223,18.166666666666668,0.33849673935283714,0.07507734362112288,0.6967255045836453,2.9237051945655192,0.15833333333333333,23.333333333333332,55.507326028052454
02,5,4,439.5,60.0,2.5,1.0,4.0,1.0,60.0,4.0,0.0,4.666666666666667,4.666666666666667,0.7916666666666666,12.5,0.18574921785409404,0.053462545875162075,0.6847688314602719,2.977675502347226,0.14166666666666666,23.666666666666668,68.49050871941843
02,5,8,440.5,60.0,2.5,1.0,8.0,1.0,60.0,8.0,0.0,5.5,5.5,0.7611111111111111,14.333333333333334,0.29341817770229645,0.04658750377554075,0.6039507126969132,2.6967399789085547,0.19583333333333333,19.833333333333332,117.08881966466804
