substrate,rule,donor_id,arm,donor_kind,depths,final_leaves,final_success_count,final_success_rate
life,18444,life-18444-7-7,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.25, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 10}, {""depth"": 5, ""identity_rate"": 0.05, ""nodes"": 20, ""sibling_concordance"": 0.9, ""survivors"": 14}]",14,0,0.0
life,18444,life-18444-7-7,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 6}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 12, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 13}]",13,0,0.0
life,18444,life-18444-0-8,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,23,0.71875
life,18444,life-18444-0-8,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.16666666666666666, ""nodes"": 6, ""sibling_concordance"": 0.6666666666666666, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.1, ""nodes"": 10, ""sibling_concordance"": 0.8, ""survivors"": 8}]",8,1,0.125
life,18444,life-18444-0-8,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 1}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}]",4,0,0.0
life,18444,life-18444-5-13,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 31}]",31,24,0.7741935483870968
life,18444,life-18444-5-13,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 6}, {""depth"": 5, ""identity_rate"": 0.4166666666666667, ""nodes"": 12, ""sibling_concordance"": 0.5, ""survivors"": 11}]",11,4,0.36363636363636365
life,18444,life-18444-5-13,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 6}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 12, ""sibling_concordance"": 1.0, ""survivors"": 7}]",7,0,0.0
life,18444,life-18444-6-14,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,20,0.625
life,18444,life-18444-6-14,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.3333333333333333, ""nodes"": 6, ""sibling_concordance"": 0.3333333333333333, ""survivors"": 4}, {""depth"": 5, ""identity_rate"": 0.25, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 4}]",4,1,0.25
life,18444,life-18444-6-14,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 1}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 3}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 5}]",5,0,0.0
life,18444,life-18444-7-15,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,29,0.90625
life,18444,life-18444-7-15,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 4, ""identity_rate"": 0.3333333333333333, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.2, ""nodes"": 10, ""sibling_concordance"": 0.6, ""survivors"": 6}]",6,1,0.16666666666666666
life,18444,life-18444-7-15,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 5}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 10, ""sibling_concordance"": 1.0, ""survivors"": 8}]",8,0,0.0
life,18470,life-18470-5-5,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-5-5,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 7}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 14, ""sibling_concordance"": 0.8571428571428571, ""survivors"": 11}, {""depth"": 5, ""identity_rate"": 0.3181818181818182, ""nodes"": 22, ""sibling_concordance"": 0.5454545454545454, ""survivors"": 18}]",18,4,0.2222222222222222
life,18470,life-18470-5-5,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 13}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 26, ""sibling_concordance"": 1.0, ""survivors"": 16}]",16,0,0.0
life,18470,life-18470-6-6,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-6-6,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.14285714285714285, ""nodes"": 28, ""sibling_concordance"": 0.7142857142857143, ""survivors"": 25}]",25,1,0.04
life,18470,life-18470-6-6,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 7}, {""depth"": 4, ""identity_rate"": 0.21428571428571427, ""nodes"": 14, ""sibling_concordance"": 0.5714285714285714, ""survivors"": 10}, {""depth"": 5, ""identity_rate"": 0.1, ""nodes"": 20, ""sibling_concordance"": 0.8, ""survivors"": 16}]",16,1,0.0625
life,18470,life-18470-7-7,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-7-7,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.375, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.21428571428571427, ""nodes"": 28, ""sibling_concordance"": 0.5714285714285714, ""survivors"": 22}]",22,3,0.13636363636363635
life,18470,life-18470-7-7,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 6}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 12, ""sibling_concordance"": 1.0, ""survivors"": 11}, {""depth"": 5, ""identity_rate"": 0.045454545454545456, ""nodes"": 22, ""sibling_concordance"": 0.9090909090909091, ""survivors"": 18}]",18,1,0.05555555555555555
life,18470,life-18470-4-12,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-4-12,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5625, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.3125, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 29}]",29,3,0.10344827586206896
life,18470,life-18470-4-12,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0625, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 15}, {""depth"": 5, ""identity_rate"": 0.06666666666666667, ""nodes"": 30, ""sibling_concordance"": 0.8666666666666667, ""survivors"": 21}]",21,2,0.09523809523809523
life,18470,life-18470-5-13,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-5-13,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 7}, {""depth"": 4, ""identity_rate"": 0.5714285714285714, ""nodes"": 14, ""sibling_concordance"": 0.42857142857142855, ""survivors"": 13}, {""depth"": 5, ""identity_rate"": 0.23076923076923078, ""nodes"": 26, ""sibling_concordance"": 0.6923076923076923, ""survivors"": 23}]",23,2,0.08695652173913043
life,18470,life-18470-5-13,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.0, ""nodes"": 28, ""sibling_concordance"": 1.0, ""survivors"": 16}]",16,0,0.0
life,18470,life-18470-6-14,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,32,1.0
life,18470,life-18470-6-14,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.375, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 14}, {""depth"": 5, ""identity_rate"": 0.21428571428571427, ""nodes"": 28, ""sibling_concordance"": 0.7142857142857143, ""survivors"": 20}]",20,2,0.1
life,18470,life-18470-6-14,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.125, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 13}, {""depth"": 5, ""identity_rate"": 0.038461538461538464, ""nodes"": 26, ""sibling_concordance"": 0.9230769230769231, ""survivors"": 22}]",22,0,0.0
life,18470,life-18470-7-15,intact,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 1.0, ""nodes"": 16, ""sibling_concordance"": 1.0, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 1.0, ""nodes"": 32, ""sibling_concordance"": 1.0, ""survivors"": 32}]",32,26,0.8125
life,18470,life-18470-7-15,complementary_half,maintainer,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.3125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 13}, {""depth"": 5, ""identity_rate"": 0.19230769230769232, ""nodes"": 26, ""sibling_concordance"": 0.7692307692307693, ""survivors"": 23}]",23,1,0.043478260869565216
life,18470,life-18470-7-15,shuffled_half,maintainer,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 3}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 6, ""sibling_concordance"": 1.0, ""survivors"": 5}, {""depth"": 4, ""identity_rate"": 0.0, ""nodes"": 10, ""sibling_concordance"": 1.0, ""survivors"": 7}, {""depth"": 5, ""identity_rate"": 0.14285714285714285, ""nodes"": 14, ""sibling_concordance"": 0.7142857142857143, ""survivors"": 11}]",11,1,0.09090909090909091
