state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_RENEWAL_UP,q_all_RENEWAL_UP,q_half_A_RENEWAL_UP,q_half_B_RENEWAL_UP,prediction_RENEWAL_DOWN,q_all_RENEWAL_DOWN,q_half_A_RENEWAL_DOWN,q_half_B_RENEWAL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m010-g065-natural-break-f09,03,10,65,35,21,41,2941,0.9557116670632091,0.9375,0.9375,0.9375,0.9059775628230782,0.9375,0.96875,0.90625,0.9221158834876927,0.90625,0.90625,0.90625,0.9199379952129295,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m010-g080-natural-break-f16,03,10,80,35,24,46,3655,0.9601565884767342,0.921875,0.90625,0.9375,0.9018899909256672,0.765625,0.75,0.78125,0.9199156175830456,0.890625,0.8125,0.96875,0.9196079395068438,0.828125,0.8125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m011-g020-natural-break-f04,02,11,20,40,30,79,1673,0.9465449801984773,0.90625,0.84375,0.96875,0.6512095172328894,0.71875,0.625,0.8125,0.7631345486381684,0.765625,0.71875,0.8125,0.767313443515172,0.75,0.78125,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m011-g035-natural-break-f01,02,11,35,40,26,77,2397,0.9863560494939495,0.953125,0.96875,0.9375,0.8437051141912297,0.828125,0.90625,0.75,0.8758480141051268,0.859375,0.90625,0.8125,0.8756031395101069,0.890625,0.84375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m011-g050-natural-break-f04,02,11,50,40,23,86,3630,0.9961417603099499,1.0,1.0,1.0,0.8220824238652763,0.921875,0.90625,0.9375,0.9876752823997188,0.953125,0.90625,1.0,0.9885421961131883,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m011-g065-natural-break-f01,02,11,65,40,24,102,4455,0.9792355043343023,0.953125,0.9375,0.96875,0.808893391560642,0.78125,0.71875,0.84375,0.8590510516582305,0.78125,0.8125,0.75,0.8579272331762239,0.828125,0.8125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m011-g080-natural-break-f08,02,11,80,40,31,75,5716,0.9800771256350642,0.953125,0.9375,0.96875,0.8063123750722845,0.734375,0.71875,0.75,0.8178079410594429,0.859375,0.875,0.84375,0.832290054656713,0.734375,0.71875,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m011-g020-natural-break-f11,03,11,20,38,26,45,1559,0.9671531215298432,0.90625,0.9375,0.875,0.8602527241156294,0.765625,0.75,0.78125,0.8853004441960336,0.828125,0.875,0.78125,0.8872134914758759,0.8125,0.875,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m011-g035-natural-break-f01,03,11,35,40,24,47,2049,0.9722815255870094,0.96875,0.9375,1.0,0.8450316863065056,0.859375,0.90625,0.8125,0.8578622737010846,0.796875,0.84375,0.75,0.8708179383222875,0.765625,0.75,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m011-g050-natural-break-f19,03,11,50,34,22,60,3582,0.9409501048909981,0.9375,0.9375,0.9375,0.823966830558129,0.828125,0.8125,0.84375,0.8516745393565005,0.765625,0.71875,0.8125,0.8547415618114702,0.796875,0.8125,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m011-g065-natural-break-f23,03,11,65,35,21,42,4547,0.9470298976196887,0.90625,0.84375,0.96875,0.8272195979664877,0.78125,0.75,0.8125,0.8725796816421495,0.8125,0.78125,0.84375,0.8625505330475556,0.765625,0.78125,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m011-g080-natural-break-f08,03,11,80,42,28,40,4804,0.9655842118604865,0.90625,0.9375,0.875,0.7820793011610857,0.703125,0.75,0.65625,0.8109017036212759,0.734375,0.78125,0.6875,0.807223747743531,0.8125,0.84375,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m012-g020-natural-break-f02,02,12,20,40,22,43,842,0.9783581368974501,0.9375,0.9375,0.9375,0.952959688499224,0.96875,0.96875,0.96875,0.9669481281135028,0.953125,0.96875,0.9375,0.9660376197697611,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m012-g035-natural-break-f08,02,12,35,40,19,30,1615,0.9848910992210875,0.984375,0.96875,1.0,0.9572622874905276,0.953125,0.90625,1.0,0.9723531305970176,0.984375,0.96875,1.0,0.9748516404726625,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m012-g050-natural-break-f26,02,12,50,40,17,34,2772,0.9880006694854583,0.96875,1.0,0.9375,0.9697003205306142,0.953125,0.96875,0.9375,0.9824285963961924,0.984375,0.96875,1.0,0.9827560375057472,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m012-g065-natural-break-f03,02,12,65,40,24,29,2514,0.9558086249839225,0.953125,0.9375,0.96875,0.9225356398872929,0.953125,0.9375,0.96875,0.950802369323722,0.96875,0.9375,1.0,0.9408502684756562,0.953125,0.90625,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m012-g080-natural-break-f04,02,12,80,40,23,42,3194,0.9686646149882324,0.96875,0.96875,0.96875,0.9350658970267314,0.953125,0.9375,0.96875,0.951086872203953,0.96875,1.0,0.9375,0.948904611726592,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m012-g020-natural-break-f09,03,12,20,33,16,37,890,0.9819127477518252,0.984375,0.96875,1.0,0.9674115607728949,0.9375,0.90625,0.96875,0.9779158114881876,0.921875,0.90625,0.9375,0.9766421854353438,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m012-g035-natural-break-f02,03,12,35,38,18,30,1227,0.9656617842011745,0.90625,0.90625,0.90625,0.9351390053463358,0.953125,0.96875,0.9375,0.9518639222404219,0.9375,1.0,0.875,0.9518007771303314,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m012-g050-natural-break-f03,03,12,50,28,13,44,1695,0.973489929775785,1.0,1.0,1.0,0.9503745030244125,1.0,1.0,1.0,0.9594503232796006,0.984375,1.0,0.96875,0.9624329761519432,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m012-g065-natural-break-f43,03,12,65,34,17,33,3252,0.9653611425308165,0.9375,0.96875,0.90625,0.93406932822903,0.90625,0.875,0.9375,0.9388884673225841,0.984375,0.96875,1.0,0.9473821150387217,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m012-g080-natural-break-f03,03,12,80,42,20,31,2517,0.9415052639644973,0.953125,1.0,0.90625,0.9104538460657734,0.984375,1.0,0.96875,0.9199590157946456,0.9375,0.96875,0.90625,0.921080351978321,0.953125,0.90625,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m013-g020-natural-break-f01,02,13,20,40,30,43,1043,0.9521417166443024,0.9375,0.90625,0.96875,0.8455903643136226,0.8125,0.8125,0.8125,0.9490459634825986,0.828125,0.8125,0.84375,0.8782687702825037,0.8125,0.84375,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m013-g050-natural-break-f40,02,13,50,40,20,32,4479,0.9942001698045004,1.0,1.0,1.0,0.9847547604270983,1.0,1.0,1.0,0.9923627731805261,1.0,1.0,1.0,0.9908641878428873,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m013-g065-natural-break-f07,02,13,65,40,25,85,3594,0.959586057882717,0.9375,0.9375,0.9375,0.86567127866524,0.96875,0.96875,0.96875,0.8864389278177849,0.890625,0.875,0.90625,0.8877632619501524,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m013-g080-natural-break-f45,02,13,80,40,27,72,6223,0.9440313072213241,0.859375,0.84375,0.875,0.8789916605394095,0.8125,0.8125,0.8125,0.9127142842240712,0.75,0.6875,0.8125,0.9013562433563731,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m013-g020-natural-break-f03,03,13,20,35,24,60,1174,0.9228413983971988,0.96875,0.96875,0.96875,0.7966865567939965,0.90625,0.90625,0.90625,0.883115526024833,0.984375,1.0,0.96875,0.8870276462239796,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m013-g050-natural-break-f27,03,13,50,35,27,40,3103,0.9304268718182065,0.78125,0.75,0.8125,0.8677559522048884,0.921875,0.9375,0.90625,0.9237906207545912,0.890625,0.84375,0.9375,0.8836420285242412,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m013-g080-natural-break-f04,03,13,80,35,22,38,3569,0.9502725490999654,0.875,0.875,0.875,0.8990419917762946,0.8125,0.8125,0.8125,0.9212328832381858,0.796875,0.75,0.84375,0.912260496286447,0.796875,0.78125,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m014-g020-natural-break-f04,02,14,20,40,22,45,1128,0.9952354511105143,0.90625,0.9375,0.875,0.9634289596460062,0.9375,0.9375,0.9375,0.9704395770931209,0.890625,0.84375,0.9375,0.9721233333710828,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m014-g035-natural-break-f01,02,14,35,40,25,45,1846,0.9773709492340218,0.984375,0.96875,1.0,0.9003078029856341,0.953125,0.96875,0.9375,0.9225231254450735,0.9375,0.96875,0.90625,0.9250689057438668,0.921875,0.96875,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m014-g050-natural-break-f08,02,14,50,40,23,56,2921,0.9879431972635226,1.0,1.0,1.0,0.9305151219604135,0.953125,0.90625,1.0,0.94698815884074,1.0,1.0,1.0,0.9493018959066885,0.9375,0.90625,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m014-g065-natural-break-f24,02,14,65,40,25,43,4166,0.9862676968743341,0.984375,0.96875,1.0,0.9053316327038725,0.890625,0.90625,0.875,0.9327135878456061,0.96875,0.96875,0.96875,0.9344824104074373,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m014-g080-natural-break-f55,02,14,80,40,25,69,6394,0.9698420366224205,0.953125,0.9375,0.96875,0.8695459918045877,0.84375,0.8125,0.875,0.9114493518060874,0.953125,0.96875,0.9375,0.9087337431099849,0.859375,0.875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m014-g020-natural-break-f01,03,14,20,32,21,35,871,0.9418929194866168,0.984375,1.0,0.96875,0.7868096190835487,0.953125,0.9375,0.96875,0.8210548142502773,0.984375,1.0,0.96875,0.8197355303601848,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m014-g035-natural-break-f06,03,14,35,35,20,36,1768,0.9524892751412656,0.984375,1.0,0.96875,0.8493714311173056,0.953125,0.96875,0.9375,0.8586540614342763,0.78125,0.84375,0.71875,0.866925914678711,0.859375,0.875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m014-g050-natural-break-f01,03,14,50,36,28,28,2165,0.9623380073808473,0.984375,0.96875,1.0,0.8661001499423949,0.9375,0.9375,0.9375,0.9454161177449596,0.96875,0.9375,1.0,0.9440379747175671,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m014-g065-natural-break-f17,03,14,65,34,23,44,3306,0.9783933899826555,0.96875,0.96875,0.96875,0.9140762774270563,0.921875,0.90625,0.9375,0.9284419583340137,0.890625,0.90625,0.875,0.9252028434474036,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m014-g080-natural-break-f14,03,14,80,46,26,49,3745,0.9522890701680059,0.984375,0.96875,1.0,0.8831091212340635,0.953125,0.96875,0.9375,0.9127740722518032,0.96875,0.9375,1.0,0.9002294357602648,0.953125,0.9375,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m015-g065-natural-break-f08,03,15,65,35,9,16,1333,0.9999031849956761,1.0,1.0,1.0,0.9996574426885838,1.0,1.0,1.0,0.9998287778828775,1.0,1.0,1.0,0.9998305014165029,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m015-g080-natural-break-f55,03,15,80,33,9,20,2306,0.9989484069047498,1.0,1.0,1.0,0.99703550532954,1.0,1.0,1.0,0.9983401976485982,1.0,1.0,1.0,0.9983489013642939,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m016-g020-natural-break-f06,02,16,20,40,29,63,1522,0.9758080557453916,0.953125,0.96875,0.9375,0.8580617661749291,0.796875,0.8125,0.78125,0.8752294337871243,0.890625,0.875,0.90625,0.8866794722277447,0.796875,0.78125,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m016-g035-natural-break-f02,02,16,35,40,21,64,2207,0.953254876824711,1.0,1.0,1.0,0.8823144574019914,0.984375,1.0,0.96875,0.9164998742778901,0.96875,0.96875,0.96875,0.916417170116551,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m016-g050-natural-break-f03,02,16,50,40,25,34,3044,0.959287019507419,1.0,1.0,1.0,0.8661053545114128,0.921875,0.9375,0.90625,0.9311481244160251,0.953125,1.0,0.90625,0.9249184631191446,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m016-g065-natural-break-f30,02,16,65,40,28,67,5387,0.9634521598477807,0.9375,0.96875,0.90625,0.8502173938221053,0.890625,0.9375,0.84375,0.8838926049120617,0.875,0.8125,0.9375,0.882065921184095,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m016-g080-natural-break-f10,02,16,80,40,22,60,4938,0.9894477875398986,0.96875,1.0,0.9375,0.875085256669433,0.828125,0.84375,0.8125,0.9084735594152884,0.84375,0.90625,0.78125,0.9082093846967356,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m016-g020-natural-break-f03,03,16,20,41,22,26,917,0.9796559892165917,0.984375,0.96875,1.0,0.9195134872371772,0.96875,0.96875,0.96875,0.9269464107890564,0.9375,0.9375,0.9375,0.9319230267904219,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m016-g035-natural-break-f18,03,16,35,34,20,62,2317,0.9838704947449736,0.96875,1.0,0.9375,0.9322115689984543,0.890625,0.9375,0.84375,0.9523652465437668,0.921875,1.0,0.84375,0.9487002234819253,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m016-g050-natural-break-f04,03,16,50,32,21,33,2299,0.9715785833073366,0.9375,0.875,1.0,0.9096929633714307,0.9375,0.90625,0.96875,0.925562556544055,0.984375,1.0,0.96875,0.9269598115232037,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m016-g065-natural-break-f05,03,16,65,43,26,30,2980,0.9589717077658934,0.890625,0.8125,0.96875,0.8361906339907517,0.90625,0.875,0.9375,0.8880562164601085,0.8125,0.8125,0.8125,0.8881467779629622,0.828125,0.8125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m016-g080-natural-break-f04,03,16,80,37,24,52,3527,0.9749936108829308,1.0,1.0,1.0,0.9120787990980024,0.921875,0.9375,0.90625,0.9263900418607367,0.90625,0.84375,0.96875,0.9282746761723311,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m018-g050-natural-break-f50,02,18,50,40,13,23,2394,0.9999696214586262,1.0,1.0,1.0,0.9999020055891463,1.0,1.0,1.0,0.999911013519568,1.0,1.0,1.0,0.9999470016930522,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m018-g035-natural-break-f37,03,18,35,35,9,13,1384,0.999563353980732,1.0,1.0,1.0,0.9985437642255849,1.0,1.0,1.0,0.9990205236727451,1.0,1.0,1.0,0.9989960187393161,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m019-g020-natural-break-f02,02,19,20,40,24,53,1210,0.8913375692776201,0.890625,0.90625,0.875,0.7986543327986008,0.640625,0.71875,0.5625,0.8389682053751297,0.828125,0.75,0.90625,0.8446781383135491,0.734375,0.75,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m019-g035-natural-break-f03,02,19,35,40,25,66,2110,0.8371414752824509,0.65625,0.625,0.6875,0.7036571230214759,0.46875,0.5,0.4375,0.7934573700935428,0.390625,0.46875,0.3125,0.7549298153732672,0.390625,0.46875,0.3125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m019-g050-natural-break-f05,02,19,50,40,27,76,3090,0.8629208107327625,0.703125,0.8125,0.59375,0.740025379191793,0.53125,0.46875,0.59375,0.8290250904871533,0.5625,0.6875,0.4375,0.8112278326149637,0.53125,0.625,0.4375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m019-g065-natural-break-f01,02,19,65,40,25,60,3791,0.8088800834872344,0.59375,0.625,0.5625,0.6741034647181906,0.5,0.4375,0.5625,0.7285141563826523,0.59375,0.75,0.4375,0.7499230737097344,0.671875,0.625,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m019-g080-natural-break-f03,02,19,80,40,28,55,4847,0.7906198357953538,0.734375,0.75,0.71875,0.6512232518602987,0.421875,0.4375,0.40625,0.7119446448512474,0.53125,0.5625,0.5,0.72224522891608,0.625,0.59375,0.65625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m019-g020-natural-break-f01,03,19,20,30,24,45,1097,0.5258301182518695,0.8125,0.8125,0.8125,0.42529624670147553,0.5,0.59375,0.40625,0.4633776616048969,0.53125,0.5,0.5625,0.47190521954088477,0.65625,0.625,0.6875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m019-g035-natural-break-f04,03,19,35,36,19,49,2010,0.705137637747655,0.796875,0.84375,0.75,0.5741912994420538,0.484375,0.375,0.59375,0.622707047063271,0.609375,0.625,0.59375,0.6303387266077218,0.65625,0.65625,0.65625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m019-g050-natural-break-f02,03,19,50,38,22,75,2656,0.6041892742578491,0.578125,0.46875,0.6875,0.44950437104448765,0.5,0.4375,0.5625,0.47876521578857256,0.578125,0.6875,0.46875,0.4821457072258517,0.53125,0.6875,0.375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m019-g065-natural-break-f07,03,19,65,33,20,43,3472,0.7364552495181246,0.640625,0.5625,0.71875,0.6020412998915682,0.46875,0.53125,0.40625,0.648020072316257,0.546875,0.625,0.46875,0.648269202217847,0.515625,0.46875,0.5625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m019-g080-natural-break-f08,03,19,80,32,27,55,4235,0.6519284624930037,0.546875,0.5625,0.53125,0.5287746287581849,0.59375,0.65625,0.53125,0.543143170056408,0.40625,0.4375,0.375,0.5617491128116899,0.40625,0.4375,0.375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m020-g035-natural-break-f10,02,20,35,40,22,36,990,0.9934501087578272,1.0,1.0,1.0,0.977616910086103,0.984375,1.0,0.96875,0.9831511171756306,1.0,1.0,1.0,0.9827325048304212,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m020-g065-natural-break-f33,03,20,65,36,17,23,1892,0.9975739299533137,1.0,1.0,1.0,0.986991058804113,1.0,1.0,1.0,0.9905301682652121,1.0,1.0,1.0,0.9901953693608847,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m020-g080-natural-break-f59,03,20,80,31,12,20,2703,0.9978168915035449,1.0,1.0,1.0,0.9931553104509554,1.0,1.0,1.0,0.994812776042172,1.0,1.0,1.0,0.9953306113351567,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m021-g020-natural-break-f09,02,21,20,40,22,60,1461,0.961526085555348,0.953125,0.90625,1.0,0.8152687721437176,0.890625,0.875,0.90625,0.8616413637602999,0.984375,1.0,0.96875,0.8582772507399614,0.875,0.84375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m021-g035-natural-break-f38,02,21,35,40,23,54,3517,0.9717033073927087,1.0,1.0,1.0,0.9207569754782234,0.96875,0.96875,0.96875,0.9566283583116696,0.9375,0.875,1.0,0.9578360351096633,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m021-g050-natural-break-f01,02,21,50,40,29,76,2624,0.9388059675845358,0.96875,0.9375,1.0,0.8399667075094013,0.90625,0.9375,0.875,0.868648167601648,0.890625,0.9375,0.84375,0.8803008427633774,0.828125,0.9375,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m021-g065-natural-break-f11,02,21,65,40,21,75,3969,0.974964591034294,0.9375,0.90625,0.96875,0.9106064889204808,0.9375,0.90625,0.96875,0.931291632590856,0.9375,0.9375,0.9375,0.9312922981108168,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m021-g080-natural-break-f21,02,21,80,40,26,72,5015,0.9464928636375178,0.890625,0.9375,0.84375,0.8325012574885701,0.828125,0.78125,0.875,0.8645003274851369,0.859375,0.875,0.84375,0.8687660391748485,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m021-g020-natural-break-f22,03,21,20,34,15,37,1467,0.9748099474736039,1.0,1.0,1.0,0.9249724038269458,0.984375,0.96875,1.0,0.9559253608861227,1.0,1.0,1.0,0.9543072674990405,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m021-g035-natural-break-f06,03,21,35,29,17,32,1441,0.9914186183238832,1.0,1.0,1.0,0.9745664742414034,0.984375,1.0,0.96875,0.9762497747023957,1.0,1.0,1.0,0.9863499671455268,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m021-g050-natural-break-f03,03,21,50,42,20,18,1770,0.9290965630816169,0.96875,0.96875,0.96875,0.8779575033813751,0.96875,0.9375,1.0,0.9106247964395651,1.0,1.0,1.0,0.8979376681138133,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m021-g065-natural-break-f11,03,21,65,45,31,44,2684,0.9274117591753231,0.984375,0.96875,1.0,0.8572905945738123,0.875,0.96875,0.78125,0.8987048707472105,0.96875,0.96875,0.96875,0.8970005578208836,0.921875,0.84375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m021-g080-natural-break-f05,03,21,80,40,20,20,3050,0.9660629645810859,1.0,1.0,1.0,0.9194409998261435,0.984375,0.96875,1.0,0.9339573705226764,1.0,1.0,1.0,0.9342290274763133,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m022-g020-natural-break-f13,02,22,20,40,19,45,1805,0.9951249533290815,1.0,1.0,1.0,0.9851746479769052,1.0,1.0,1.0,0.9917488211400152,1.0,1.0,1.0,0.991462587187783,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m022-g035-natural-break-f02,02,22,35,40,26,101,2328,0.9678516460532954,0.984375,1.0,0.96875,0.9151332883306004,0.984375,1.0,0.96875,0.9298520291182293,0.953125,0.9375,0.96875,0.9321032690333525,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m022-g050-natural-break-f11,02,22,50,40,21,62,3943,0.9841289833918198,1.0,1.0,1.0,0.958385608259589,1.0,1.0,1.0,0.9758339066871752,0.984375,1.0,0.96875,0.9745763939538185,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m022-g065-natural-break-f43,02,22,65,40,23,62,6684,0.9425470048804987,0.984375,0.96875,1.0,0.8860618561830395,0.984375,1.0,0.96875,0.8950862904582544,0.984375,0.96875,1.0,0.9095990101877923,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m022-g020-natural-break-f55,03,22,20,36,22,72,3716,0.947788782178546,1.0,1.0,1.0,0.9037689103902694,0.96875,0.96875,0.96875,0.9130198010731512,0.984375,1.0,0.96875,0.9183316209767903,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m022-g035-natural-break-f10,03,22,35,41,24,42,2304,0.9460270369293873,0.96875,0.96875,0.96875,0.8911919509323071,0.953125,0.90625,1.0,0.9194082622176752,0.96875,1.0,0.9375,0.9198023532912478,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m022-g050-natural-break-f16,03,22,50,36,19,47,3223,0.961735473961786,0.96875,0.96875,0.96875,0.9101364986397975,0.9375,0.96875,0.90625,0.9169389350426096,0.96875,0.9375,1.0,0.9237650874701998,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m022-g065-natural-break-f01,03,22,65,33,18,46,3311,0.9438121250817567,1.0,1.0,1.0,0.8976674618695055,0.96875,1.0,0.9375,0.9057193333652405,0.96875,1.0,0.9375,0.9107831553533354,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m022-g080-natural-break-f03,03,22,80,33,12,24,4088,0.9881335165314716,0.984375,0.96875,1.0,0.9740355146826825,0.984375,1.0,0.96875,0.9793219427524699,0.984375,1.0,0.96875,0.9804156807000524,1.0,1.0,1.0
