cell,candidate,branch_half,matrix_id,mean_state_spearman,slope_numerator,slope_denominator,states
c03_B,03,B,98,0.5131779835965693,0.24375039117227237,0.11134728422097884,5
c03_B,03,B,99,0.11685853761062648,0.024482141252663903,0.076861350502098816,5
c03_B,03,B,100,0.36165195265615224,0.064391940788233459,0.059765995956379644,5
c03_B,03,B,101,0.3072357691863925,0.09481247644343585,0.30098179503987621,5
c03_B,03,B,102,0.40690039028648978,0.047067516496501947,0.03339915043063834,5
c03_B,03,B,103,0.49671819867102956,0.060746257662767769,0.071473270902304209,5
c03_B,03,B,104,0.12898408935725361,0.0021096409160920246,0.010321183470007569,5
c03_B,03,B,105,0.36168026706809703,0.096253213466405627,0.11053876793099289,5
c03_B,03,B,106,0.60375709910064868,0.14720648541699477,0.071299760452491132,5
c03_B,03,B,107,0.014024459578601656,0.0051380936083199689,0.060907877254386372,5
c03_B,03,B,108,0.32791253090861161,0.071977129352104666,0.095138236150639516,5
c03_B,03,B,109,0.36630201454312872,0.072883026016081903,0.091666397135935315,5
c03_B,03,B,110,0.18124948393556556,0.0015568629152592408,0.023003297784158445,5
c03_B,03,B,111,0.36996894246846301,0.12521702220076336,0.1765595800881366,5
c03_B,03,B,112,0.59795515177078906,0.45938350154521657,0.42324329092313007,5
c03_B,03,B,113,0.29499266954770798,0.06934380189011248,0.072395571239176004,5
c03_B,03,B,114,-0.27593538780748095,-0.0087676487084192359,0.057254244005582593,5
c03_B,03,B,115,0.53718487174304652,0.16757101228507654,0.1444899589776415,5
c03_B,03,B,116,-0.27197535796432853,-0.014019279747101255,0.014391065477465888,5
c03_B,03,B,117,0.28299903309504737,0.0086153873935651167,0.024114505176052993,5
c03_B,03,B,118,-0.3998728969089072,0.014850159186429991,0.093500358469945449,5
c03_B,03,B,119,0.45348411787920712,0.10709616929753837,0.088198193714130596,5
c03_B,03,B,120,0.0039460330416651425,-0.00024176492709653637,0.0050285839568152187,5
c03_B,03,B,121,0.21888048927235354,0.018668513915463113,0.03222600909281749,5
c03_B,03,B,122,0.4495743698551628,0.16077269242506056,0.28305152544980111,5
c03_B,03,B,123,0.57017693681976878,0.034962613419054066,0.027330925419847871,5
c03_B,03,B,124,-0.26675802746747274,0.013464444330615052,0.027142783689824614,5
c03_B,03,B,125,0.33401394562442671,0.0048807395792636685,0.050953741096678724,5
c03_B,03,B,126,0.55334483288104674,0.11809130762101301,0.12071986993408479,5
c03_B,03,B,127,0,0,0.00040648222914836012,5
c03_B,03,B,128,0.053487220811328021,0.074373657719659272,0.15590579202102806,5
c03_B,03,B,129,0.15996173420155196,0.0033415627795456387,0.043434564032915721,5
c03_B,03,B,130,0.50172174243533996,0.070375427845043553,0.041422942833551794,5
c03_B,03,B,131,-0.035863251920167691,0.0082327489204197558,0.014900014896017815,5
c03_B,03,B,132,0.52425971070950772,0.19305079547578885,0.15039344973194069,5
c03_B,03,B,133,0.27801100236037379,0.056536389228089116,0.072730188859630257,5
c03_B,03,B,134,0.31967876166159853,0.052663666793165143,0.037536630162679746,5
c03_B,03,B,135,0.63536823870789727,0.049750017727450579,0.028775765657297669,5
c03_B,03,B,136,0.3292987154418589,0.062670817745034108,0.098160997740298572,5
c03_B,03,B,137,0.63447123048692622,0.085622446376289379,0.05568008680556015,5
c03_B,03,B,138,0.38365751449811492,0.26527776594799568,0.2655805729689461,5
c03_B,03,B,139,0.066770203057442828,0.092520960522811974,0.087304317417949764,5
c03_B,03,B,140,0.33408748800740729,0.064947890717907159,0.087404454497233261,5
c03_B,03,B,141,0.04638168285219587,0.066299132764206042,0.026419495828437427,5
c03_B,03,B,142,0.11144453815734172,0.029428115394394428,0.030037847642179497,5
c03_B,03,B,143,0,0,0.030040770148601657,5
c03_B,03,B,144,0.018326235379755772,0.030653333527845002,0.075506378229788174,5
c03_B,03,B,145,0.55672809687657465,0.078390340168814479,0.058313508505837247,5
c03_B,03,B,146,0.20906632686224352,0.1651979021005785,0.3632661810556076,5
c03_B,03,B,147,0.22750572001390307,0.11139766520866851,0.14602358286678746,5
c03_B,03,B,148,0.47758018768269894,0.13430882789820345,0.10615028136313678,5
c03_B,03,B,149,0.18389026167642614,0.20290219480449856,0.14108502165540315,5
c03_B,03,B,150,0.183524539995053,0.1782827488840433,0.22351863129011854,5
c03_B,03,B,151,0.50656655626173186,0.051534193084958969,0.037174563280348218,5
c03_B,03,B,152,0.2738026630748448,0.025208978228346807,0.016878381482149683,5
c03_B,03,B,153,0.29790434336438071,0.16888693944611577,0.21518867266552774,5
c03_B,03,B,154,-0.20948917462655273,-0.00044554229430257292,0.0042035503012022232,5
c03_B,03,B,155,0.27883581134182878,0.12471960254814657,0.1318763325421794,5
c03_B,03,B,156,0.2828183140411244,0.16620949909321123,0.23117291291668945,5
c03_B,03,B,157,0.47469568590630712,0.02478276320385675,0.02174817528679783,5
c03_B,03,B,158,0,0,0.0014751853793803769,5
c03_B,03,B,159,0.4695909686530334,0.195935556178406,0.086532016661454908,5
c03_B,03,B,160,0.35166974547779478,0.067452970238007004,0.06091301934431291,5
c03_B,03,B,161,-0.31298049192285082,-0.021363072128655902,0.036293063939349633,5
c03_B,03,B,162,0.034619412854669386,0.026282480614232759,0.098420014495636365,5
c03_B,03,B,163,0.10943511290057484,0.0069993309867608091,0.015964552694384047,5
c03_B,03,B,164,0,0,0.00044007475605867979,5
c03_B,03,B,165,0.64822918287480324,0.10733113448880525,0.053343341722959535,5
c03_B,03,B,166,0,0,1.8609870751895905e-05,5
c03_B,03,B,167,0,0,4.3773681018831689e-05,5
c03_B,03,B,168,0.44146723178084246,0.059954165043779734,0.090080822423345919,5
c03_B,03,B,169,0.31844941866844928,0.0094360198395429147,0.050948373661690291,5
c03_B,03,B,170,0.54385561548465633,0.053051451619276317,0.13975733085577238,5
c03_B,03,B,171,0.34917044899407668,0.07155208999025145,0.037527586042934616,5
c03_B,03,B,172,-0.11241433214614441,0.0014127355947579031,0.0093345490066081924,5
c03_B,03,B,173,0.032027724962237283,0.045022099835444966,0.054791750134581922,5
c03_B,03,B,174,0.38796445602834062,0.10668509331170789,0.092039811608050692,5
c03_B,03,B,175,0.23884955165122035,0.084929783429696371,0.060853343447749647,5
c03_B,03,B,176,0.41635062532065892,0.052313083540891439,0.13887069912579764,5
c03_B,03,B,177,-0.53377793530097173,-0.0069981885025688197,0.012869418258972603,5
c03_B,03,B,178,0.60204672310509055,0.085523998120794462,0.069039631299847304,5
c03_B,03,B,179,0.23992474809099704,0.00019022566982223921,9.9928926495814824e-05,5
c03_B,03,B,180,0.59481319204512606,0.11948251183079797,0.077746151432921018,5
c03_B,03,B,181,0.20947884467860289,0.06314212159451367,0.12099699916784322,5
c03_B,03,B,182,0.1813873013139447,0.0015716463953984149,0.038312016506992438,5
c03_B,03,B,183,0.43721984101445965,0.099212427644935805,0.097360867086204755,5
c03_B,03,B,184,0.2447583488512112,0.031228691602062864,0.039155191256367475,5
c03_B,03,B,185,0.47899950176480344,0.17156004733995628,0.14990493593171109,5
c03_B,03,B,186,0.61583150482276605,0.087671564455711559,0.15717830193424787,5
c03_B,03,B,187,0.40488950767400106,0.032144923332980961,0.042884190984980419,5
c03_B,03,B,188,0,0,0.00021420244690478388,5
c03_B,03,B,189,0.11378516643228169,0.0062799657114905099,0.026296503533152618,5
c03_B,03,B,190,0,0,5.6870756416605961e-06,5
c03_B,03,B,191,0.081167944991342778,0.0019248656608562859,0.0057757349172020984,5
c03_B,03,B,192,0.1312952169895516,0.041535997236486669,0.053047403849152228,5
c03_B,03,B,193,0.44583972495671392,0.12545758382280478,0.070233216564732526,5
c03_B,03,B,194,0.22986862551271181,0.03049681362236616,0.028583542968700311,5
c03_B,03,B,195,0,0,3.2093010580262179e-06,5
c03_B,03,B,196,0.25507605287846646,0.023103679006264338,0.061869420030367134,5
c03_B,03,B,197,0.29964146495012833,0.027920668052175024,0.10024401876700818,5
c03_B,03,B,198,0.17393757356110701,0.062847208039269103,0.17014116519180983,5
c03_B,03,B,199,0.14337336578998289,-0.01040781176326416,0.31822848171494172,5
