state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_Q00,q_all_Q00,q_half_A_Q00,q_half_B_Q00,prediction_Q20,q_all_Q20,q_half_A_Q20,q_half_B_Q20,prediction_Q40,q_all_Q40,q_half_A_Q40,q_half_B_Q40,prediction_Q60,q_all_Q60,q_half_A_Q60,q_half_B_Q60,prediction_Q80,q_all_Q80,q_half_A_Q80,q_half_B_Q80,prediction_Q100,q_all_Q100,q_half_A_Q100,q_half_B_Q100
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m061-g035,02,61,35,40,14,28,952,0.1922192477251255,0.25,0.1875,0.3125,0.30407483516100625,0.421875,0.375,0.46875,0.31657235983441323,0.421875,0.375,0.46875,0.32445112711574403,0.5,0.40625,0.59375,0.33069111407343965,0.546875,0.53125,0.5625,0.34878752837440063,0.53125,0.5625,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m061-g050,02,61,50,40,20,32,1528,0.38479496010925823,0.390625,0.3125,0.46875,0.4451261259119638,0.59375,0.53125,0.65625,0.4544260084745483,0.59375,0.65625,0.53125,0.46249624944837725,0.609375,0.5625,0.65625,0.47028513751993295,0.578125,0.625,0.53125,0.5004857318358461,0.671875,0.6875,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m061-g065,02,61,65,40,22,43,2036,0.49277112747492835,0.234375,0.25,0.21875,0.5587156045282106,0.328125,0.28125,0.375,0.5683096120633889,0.359375,0.34375,0.375,0.5754643232591019,0.25,0.21875,0.28125,0.5825185794158838,0.25,0.3125,0.1875,0.6070630970389689,0.328125,0.375,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m061-g080,02,61,80,40,21,21,2381,0.35229890895545035,0.28125,0.25,0.3125,0.429195632305088,0.34375,0.28125,0.40625,0.43876549200102344,0.3125,0.28125,0.34375,0.4453257279434784,0.5,0.59375,0.40625,0.45221767161203713,0.4375,0.28125,0.59375,0.47997533130962816,0.421875,0.375,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m061-g020,03,61,20,43,18,26,342,0.22698556094304848,0.359375,0.34375,0.375,0.28181834147748364,0.453125,0.46875,0.4375,0.2887592219023497,0.296875,0.3125,0.28125,0.2952083783818936,0.46875,0.46875,0.46875,0.3016453615520723,0.359375,0.40625,0.3125,0.3183008499181824,0.421875,0.40625,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m061-g035,03,61,35,36,19,23,619,0.18383686540319946,0.515625,0.59375,0.4375,0.2601991469306405,0.25,0.1875,0.3125,0.26581275138521127,0.515625,0.5625,0.46875,0.2712634013006043,0.609375,0.65625,0.5625,0.2796999952332816,0.453125,0.5625,0.34375,0.2971578391797918,0.5625,0.625,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m061-g050,03,61,50,33,17,17,1011,0.15085192464279126,0.421875,0.5,0.34375,0.24281472515716385,0.375,0.4375,0.3125,0.2489331930330534,0.34375,0.375,0.3125,0.2560190528187386,0.265625,0.375,0.15625,0.26835389422011335,0.359375,0.4375,0.28125,0.2906479346709246,0.390625,0.40625,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m061-g065,03,61,65,40,15,20,1347,0.25669166269143323,0.421875,0.40625,0.4375,0.34445528466613556,0.421875,0.4375,0.40625,0.35230749324093225,0.421875,0.4375,0.40625,0.36221013115878026,0.453125,0.4375,0.46875,0.36907460811795423,0.453125,0.5,0.40625,0.39267778205406856,0.4375,0.4375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m061-g080,03,61,80,27,13,16,1663,0.2569731447615703,0.25,0.28125,0.21875,0.3413085633653602,0.375,0.40625,0.34375,0.3533006506889373,0.421875,0.5,0.34375,0.3592379434010758,0.359375,0.375,0.34375,0.3654371004134486,0.359375,0.375,0.34375,0.40389981771736794,0.328125,0.34375,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m062-g020,02,62,20,40,11,26,612,0.08771697659072719,0.0,0.0,0.0,0.12813326658622534,0.0,0.0,0.0,0.13364407692913857,0.0,0.0,0.0,0.14164314364723116,0.0,0.0,0.0,0.14788881736325768,0.0,0.0,0.0,0.2873935623397951,0.03125,0.03125,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m062-g035,02,62,35,40,8,38,948,0.022339377326471174,0.015625,0.0,0.03125,0.05014130735877555,0.015625,0.03125,0.0,0.056363481170713145,0.0,0.0,0.0,0.05948207262997488,0.03125,0.0,0.0625,0.06189020055840778,0.0,0.0,0.0,0.07151259501280731,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m062-g050,02,62,50,40,6,17,1354,0.010914369561169063,0.0,0.0,0.0,0.036855961637606585,0.03125,0.0,0.0625,0.04041458844551822,0.0,0.0,0.0,0.04358355341336028,0.0,0.0,0.0,0.046779472280147415,0.0,0.0,0.0,0.051042265160170006,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m062-g065,02,62,65,40,11,19,1754,0.038470388505234134,0.03125,0.0625,0.0,0.10296670747371107,0.0,0.0,0.0,0.10811427445504726,0.03125,0.03125,0.03125,0.11495948419028075,0.015625,0.0,0.03125,0.1188689668270228,0.015625,0.03125,0.0,0.13056347299278975,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m062-g080,02,62,80,40,7,16,2162,0.01067771260770589,0.0,0.0,0.0,0.0307449600320074,0.015625,0.0,0.03125,0.03319236568458224,0.0,0.0,0.0,0.035724220030878065,0.0,0.0,0.0,0.03770029083680434,0.015625,0.03125,0.0,0.04128777536690315,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m062-g020,03,62,20,41,13,39,613,0.06885105552899236,0.1875,0.15625,0.21875,0.09466062083198852,0.125,0.125,0.125,0.09748009363896996,0.265625,0.15625,0.375,0.09982464002403112,0.1875,0.1875,0.1875,0.10404854084316321,0.203125,0.1875,0.21875,0.35240128847782726,0.234375,0.21875,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m062-g035,03,62,35,42,6,20,987,0.02577276240114745,0.015625,0.0,0.03125,0.08257337234589687,0.015625,0.0,0.03125,0.09030567095222027,0.0,0.0,0.0,0.09569324480414515,0.015625,0.03125,0.0,0.0990745791885942,0.0,0.0,0.0,0.10971955077496806,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m062-g050,03,62,50,40,11,11,1329,0.06595334282931926,0.03125,0.0625,0.0,0.1782937002135671,0.0,0.0,0.0,0.1849041015785876,0.0,0.0,0.0,0.1900500268794958,0.0,0.0,0.0,0.19699091973230753,0.0,0.0,0.0,0.2143154442815924,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m062-g065,03,62,65,41,11,16,1646,0.02646152343263626,0.0,0.0,0.0,0.045729345635411055,0.0,0.0,0.0,0.04798620312421756,0.0,0.0,0.0,0.05020818096963872,0.0,0.0,0.0,0.0528017372784141,0.015625,0.0,0.03125,0.15667950071009332,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m062-g080,03,62,80,38,11,29,2055,0.03693636758428469,0.015625,0.03125,0.0,0.053658611763931496,0.0,0.0,0.0,0.05611093981196617,0.015625,0.0,0.03125,0.05788286328698869,0.0,0.0,0.0,0.060616778442065276,0.015625,0.03125,0.0,0.06795681960927054,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m063-g020,02,63,20,40,25,63,897,0.596337101746585,0.671875,0.6875,0.65625,0.6591461901839814,0.796875,0.84375,0.75,0.6642159012981084,0.734375,0.75,0.71875,0.668603582810976,0.75,0.8125,0.6875,0.6728733415447863,0.78125,0.875,0.6875,0.6969260626152214,0.71875,0.6875,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m063-g035,02,63,35,40,21,35,1490,0.4088753639267032,0.578125,0.53125,0.625,0.47575263927624495,0.625,0.71875,0.53125,0.4827432762772133,0.65625,0.625,0.6875,0.4895404410734511,0.546875,0.53125,0.5625,0.49951259470064996,0.53125,0.53125,0.53125,0.5641544738349519,0.734375,0.75,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m063-g050,02,63,50,40,19,34,2088,0.4562833965822271,0.65625,0.59375,0.71875,0.5619013900244423,0.75,0.71875,0.78125,0.5707619152871981,0.8125,0.84375,0.78125,0.5783036471103217,0.71875,0.65625,0.78125,0.5861081760255025,0.734375,0.6875,0.78125,0.6111215011796843,0.78125,0.75,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m063-g065,02,63,65,40,24,38,2871,0.5114384165652549,0.5,0.5,0.5,0.5781606590961438,0.65625,0.78125,0.53125,0.5843598090360553,0.65625,0.65625,0.65625,0.5895370678613262,0.71875,0.8125,0.625,0.596993231895136,0.671875,0.65625,0.6875,0.6530760066849527,0.703125,0.8125,0.59375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m063-g080,02,63,80,40,18,39,3549,0.4971930135011602,0.65625,0.5625,0.75,0.5466313683931853,0.6875,0.65625,0.71875,0.5546355059558671,0.625,0.59375,0.65625,0.5629594155055475,0.671875,0.625,0.71875,0.5714866057539736,0.703125,0.71875,0.6875,0.646377511490732,0.734375,0.6875,0.78125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m063-g020,03,63,20,43,19,35,609,0.5832614561849848,0.59375,0.625,0.5625,0.6269788335005879,0.609375,0.59375,0.625,0.6334635734652799,0.65625,0.59375,0.71875,0.6422326717415334,0.546875,0.46875,0.625,0.6492414055145724,0.640625,0.6875,0.59375,0.7117389594008157,0.59375,0.6875,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m063-g035,03,63,35,39,26,42,1260,0.5921862874675601,0.765625,0.78125,0.75,0.7104453011275338,0.65625,0.6875,0.625,0.714939861742228,0.734375,0.6875,0.78125,0.7191780436883245,0.71875,0.71875,0.71875,0.7272676884040297,0.765625,0.71875,0.8125,0.7484800392082807,0.828125,0.875,0.78125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m063-g050,03,63,50,49,24,30,1770,0.6214418062755565,0.53125,0.46875,0.59375,0.6636849475504577,0.4375,0.34375,0.53125,0.6674498807032211,0.578125,0.53125,0.625,0.6702401845347848,0.640625,0.625,0.65625,0.6753567065829302,0.5625,0.5625,0.5625,0.7075956726814764,0.75,0.78125,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m063-g065,03,63,65,34,20,23,2236,0.6778179206852987,0.65625,0.625,0.6875,0.7792334017042853,0.84375,0.84375,0.84375,0.7847766778234828,0.796875,0.8125,0.78125,0.7898465622012628,0.875,0.875,0.875,0.7954338806094104,0.75,0.75,0.75,0.8108300662713434,0.875,0.90625,0.84375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m063-g080,03,63,80,41,17,31,2692,0.4617394629058402,0.578125,0.53125,0.625,0.6725800467548845,0.6875,0.65625,0.71875,0.6800218984032342,0.796875,0.78125,0.8125,0.6855354033598126,0.671875,0.65625,0.6875,0.6933343468368992,0.71875,0.8125,0.625,0.7115342901692562,0.71875,0.6875,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m064-g020,02,64,20,40,16,49,923,0.3889201581643792,0.515625,0.4375,0.59375,0.5082796038006308,0.6875,0.78125,0.59375,0.5206175589703261,0.671875,0.71875,0.625,0.5312273243361255,0.703125,0.65625,0.75,0.5387389236126828,0.6875,0.78125,0.59375,0.5714822996936761,0.625,0.59375,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m064-g035,02,64,35,40,25,36,1721,0.5035258903185318,0.453125,0.4375,0.46875,0.6840590398328353,0.796875,0.71875,0.875,0.6897037418581883,0.796875,0.8125,0.78125,0.6939004862307734,0.78125,0.84375,0.71875,0.6991292319636381,0.765625,0.75,0.78125,0.7245868353492277,0.78125,0.84375,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m064-g050,02,64,50,40,18,19,2645,0.23933318785090185,0.359375,0.34375,0.375,0.28855222798960256,0.296875,0.3125,0.28125,0.29394908994916324,0.34375,0.3125,0.375,0.29914225060271465,0.3125,0.21875,0.40625,0.3070249694040279,0.34375,0.40625,0.28125,0.5733804892463943,0.640625,0.59375,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m064-g065,02,64,65,40,20,62,3397,0.44503370234684453,0.453125,0.40625,0.5,0.6306263185599158,0.5625,0.53125,0.59375,0.6403815041551062,0.640625,0.65625,0.625,0.6468773915937646,0.53125,0.5,0.5625,0.6548412457188253,0.625,0.5625,0.6875,0.677299101430445,0.734375,0.75,0.71875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m064-g080,02,64,80,40,25,83,4138,0.6775021287294202,0.484375,0.5,0.46875,0.7769217476109622,0.640625,0.71875,0.5625,0.7814416390881487,0.84375,0.84375,0.84375,0.7844144172772182,0.71875,0.75,0.6875,0.7887889445471429,0.734375,0.71875,0.75,0.8103487335783552,0.921875,0.9375,0.90625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m064-g020,03,64,20,41,24,54,880,0.6231369299383488,0.625,0.53125,0.71875,0.768281743513905,0.6875,0.8125,0.5625,0.772041621476151,0.703125,0.59375,0.8125,0.7751344248286575,0.703125,0.71875,0.6875,0.7809206902825953,0.734375,0.6875,0.78125,0.8050321815028726,0.796875,0.78125,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m064-g035,03,64,35,43,20,31,1453,0.2924480228379464,0.515625,0.5,0.53125,0.5336508414384858,0.765625,0.75,0.78125,0.5397374932271444,0.8125,0.84375,0.78125,0.5464369999250865,0.71875,0.65625,0.78125,0.5521749805491191,0.71875,0.75,0.6875,0.5799925595358048,0.703125,0.71875,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m064-g050,03,64,50,34,16,40,2065,0.3463431108616235,0.515625,0.53125,0.5,0.5934381612858552,0.828125,0.84375,0.8125,0.6028114399203726,0.8125,0.8125,0.8125,0.6099538580226223,0.765625,0.6875,0.84375,0.6165165642881922,0.84375,0.84375,0.84375,0.6588873536117607,0.71875,0.75,0.6875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m064-g065,03,64,65,50,20,26,2670,0.39398678031851947,0.328125,0.21875,0.4375,0.5157701657287111,0.53125,0.59375,0.46875,0.5238496209953215,0.390625,0.46875,0.3125,0.5296556306693222,0.53125,0.40625,0.65625,0.5388253497640618,0.484375,0.34375,0.625,0.6127852822236227,0.5,0.53125,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m064-g080,03,64,80,43,20,35,3258,0.527028884243633,0.46875,0.53125,0.40625,0.6842550232387047,0.640625,0.625,0.65625,0.6896249152454064,0.625,0.625,0.625,0.6934773589752167,0.703125,0.78125,0.625,0.6980467130935102,0.71875,0.71875,0.71875,0.7209658052362682,0.734375,0.65625,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m065-g020,02,65,20,40,15,38,1044,0.2465971784640463,0.375,0.3125,0.4375,0.47354233972822907,0.296875,0.28125,0.3125,0.4829146678617446,0.3125,0.25,0.375,0.4914364963592117,0.515625,0.5,0.53125,0.5034854401800379,0.40625,0.4375,0.375,0.5529319655348688,0.4375,0.4375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m065-g035,02,65,35,40,26,50,2061,0.4883420521919436,0.09375,0.125,0.0625,0.6042874198557202,0.421875,0.3125,0.53125,0.6103882578999053,0.265625,0.34375,0.1875,0.6151003427820139,0.265625,0.1875,0.34375,0.6216012767766956,0.328125,0.40625,0.25,0.7503996544148652,0.65625,0.65625,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m065-g050,02,65,50,40,16,145,2914,0.19168096228223827,0.140625,0.21875,0.0625,0.4478969155534228,0.328125,0.21875,0.4375,0.4561161591548414,0.3125,0.21875,0.40625,0.46223110558780656,0.25,0.34375,0.15625,0.4709765691965718,0.265625,0.3125,0.21875,0.5032432804954774,0.265625,0.3125,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m065-g065,02,65,65,40,4,2,3399,0.0006684068754846589,0.0,0.0,0.0,0.0017760239475173966,0.046875,0.03125,0.0625,0.0030535833766137882,0.046875,0.09375,0.0,0.0032284932690024456,0.046875,0.03125,0.0625,0.006270224587109606,0.15625,0.1875,0.125,0.007912608303537749,0.140625,0.15625,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m065-g080,02,65,80,40,5,37,3834,0.005031570222642102,0.046875,0.03125,0.0625,0.013563850139143399,0.140625,0.125,0.15625,0.016029278221125518,0.1875,0.25,0.125,0.022614809373459905,0.234375,0.21875,0.25,0.025638948058873994,0.140625,0.15625,0.125,0.14128329609994048,0.21875,0.25,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m065-g020,03,65,20,37,9,1,748,0.0098779076685635,0.0625,0.09375,0.03125,0.012965624423536938,0.0625,0.0625,0.0625,0.013323928551163012,0.03125,0.03125,0.03125,0.013742559800687958,0.0625,0.0625,0.0625,0.017241276899898243,0.03125,0.0,0.0625,0.04048273444047241,0.15625,0.0,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m065-g035,03,65,35,35,12,59,1356,0.030483729153106827,0.046875,0.03125,0.0625,0.039477547854279864,0.0625,0.03125,0.09375,0.04099321874902695,0.0625,0.03125,0.09375,0.04412758930032182,0.109375,0.03125,0.1875,0.04808152544821691,0.03125,0.03125,0.03125,0.08933863512194543,0.15625,0.1875,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m065-g050,03,65,50,38,15,1,1922,0.023697607448602585,0.046875,0.03125,0.0625,0.02891787896123339,0.03125,0.0,0.0625,0.029729193377818187,0.078125,0.03125,0.125,0.031250004812867806,0.046875,0.03125,0.0625,0.03350934097495284,0.046875,0.09375,0.0,0.0698725121258373,0.15625,0.125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m065-g065,03,65,65,47,4,9,2061,0.001317116990250611,0.109375,0.125,0.09375,0.0036941262729163044,0.296875,0.28125,0.3125,0.0038681705804054097,0.109375,0.1875,0.03125,0.005138411525587645,0.21875,0.1875,0.25,0.00578071624830685,0.15625,0.1875,0.125,0.006334464593840436,0.1875,0.15625,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m065-g080,03,65,80,38,14,1,2857,0.024760385849654575,0.046875,0.03125,0.0625,0.05325850849587604,0.109375,0.09375,0.125,0.05451404914944541,0.109375,0.125,0.09375,0.056072864290021514,0.15625,0.15625,0.15625,0.05903559749692171,0.203125,0.21875,0.1875,0.06654094192880038,0.234375,0.3125,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m066-g020,02,66,20,40,10,10,531,0.024768680684669676,0.09375,0.09375,0.09375,0.03679265623859272,0.171875,0.15625,0.1875,0.03973534402099825,0.15625,0.09375,0.21875,0.04340934924541654,0.171875,0.1875,0.15625,0.048573069114435076,0.28125,0.375,0.1875,0.1854645517497183,0.234375,0.1875,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m066-g035,02,66,35,40,13,51,1102,0.08786135590234509,0.171875,0.0625,0.28125,0.25012884771316485,0.25,0.1875,0.3125,0.2613939312751513,0.265625,0.15625,0.375,0.2703912093908478,0.203125,0.1875,0.21875,0.2753735451454588,0.171875,0.21875,0.125,0.2869868579977507,0.203125,0.15625,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m066-g050,02,66,50,40,13,37,1502,0.061437906514641934,0.21875,0.21875,0.21875,0.20258088033427177,0.3125,0.25,0.375,0.2102117430330737,0.265625,0.21875,0.3125,0.21747524983189684,0.25,0.25,0.25,0.2233037632513391,0.390625,0.28125,0.5,0.23635740599421973,0.40625,0.375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m066-g065,02,66,65,40,16,44,2016,0.06054033277522147,0.15625,0.125,0.1875,0.13385936883770302,0.203125,0.15625,0.25,0.1370413511953229,0.21875,0.25,0.1875,0.14020653151388804,0.109375,0.09375,0.125,0.1449640472677113,0.203125,0.25,0.15625,0.1650960770420712,0.296875,0.25,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m066-g080,02,66,80,40,13,26,2568,0.09828114188984023,0.21875,0.1875,0.25,0.13660392084955902,0.21875,0.15625,0.28125,0.14185721527286166,0.1875,0.15625,0.21875,0.14998441789941672,0.15625,0.21875,0.09375,0.1581439902581917,0.234375,0.28125,0.1875,0.18637893948030063,0.28125,0.28125,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m066-g020,03,66,20,38,7,14,530,0.027500534705404187,0.203125,0.125,0.28125,0.19775087901607571,0.375,0.375,0.375,0.20719549365518172,0.265625,0.25,0.28125,0.21414108091372244,0.25,0.3125,0.1875,0.22252798327884885,0.21875,0.21875,0.21875,0.23726703228322635,0.3125,0.3125,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m066-g035,03,66,35,43,22,25,964,0.17893894707531469,0.28125,0.21875,0.34375,0.2644832252525148,0.34375,0.40625,0.28125,0.2696148364441917,0.375,0.34375,0.40625,0.2730248572557523,0.21875,0.21875,0.21875,0.27969651624162617,0.125,0.15625,0.09375,0.42247386317409485,0.46875,0.5,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m066-g050,03,66,50,37,15,70,1438,0.05886717882057342,0.234375,0.1875,0.28125,0.23202223127028973,0.21875,0.21875,0.21875,0.23759876453294337,0.265625,0.375,0.15625,0.24131560269050326,0.390625,0.5,0.28125,0.24806440663722537,0.265625,0.28125,0.25,0.3150771868341046,0.34375,0.46875,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m066-g065,03,66,65,36,13,11,1988,0.01877527863710799,0.140625,0.125,0.15625,0.026704686319464734,0.140625,0.1875,0.09375,0.0274676223322162,0.15625,0.125,0.1875,0.028369997749926858,0.140625,0.15625,0.125,0.030437438466150508,0.15625,0.1875,0.125,0.15219937788892354,0.15625,0.1875,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m066-g080,03,66,80,49,26,19,2454,0.3402003307470464,0.234375,0.21875,0.25,0.46400262970967254,0.4375,0.5,0.375,0.4696045389587716,0.421875,0.5,0.34375,0.4758543217720735,0.375,0.34375,0.40625,0.4844228387707801,0.453125,0.40625,0.5,0.6209588555447358,0.515625,0.59375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m067-g020,02,67,20,40,8,24,842,0.04722681410703066,0.046875,0.0625,0.03125,0.07265645036615677,0.046875,0.03125,0.0625,0.07669604857017798,0.046875,0.03125,0.0625,0.08067227738814291,0.03125,0.03125,0.03125,0.08483960573830585,0.0625,0.09375,0.03125,0.09323758522099405,0.09375,0.125,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m067-g035,02,67,35,40,10,35,1350,0.05770708195935256,0.046875,0.0,0.09375,0.07443083266032911,0.109375,0.09375,0.125,0.08800934518216623,0.09375,0.0625,0.125,0.09392233670335678,0.078125,0.09375,0.0625,0.09887016090161724,0.078125,0.09375,0.0625,0.11788146123234516,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m067-g050,02,67,50,40,12,16,1857,0.04902882756902324,0.0,0.0,0.0,0.06143734832558704,0.046875,0.0625,0.03125,0.06379632315038958,0.09375,0.09375,0.09375,0.06631412666858294,0.046875,0.0,0.09375,0.07020146538590709,0.109375,0.125,0.09375,0.09491551163148042,0.125,0.21875,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m067-g065,02,67,65,40,15,42,2367,0.10330428930260238,0.09375,0.125,0.0625,0.1311500975547241,0.015625,0.03125,0.0,0.1350837868244045,0.171875,0.1875,0.15625,0.13938911501393822,0.03125,0.0625,0.0,0.1442554576111308,0.046875,0.0625,0.03125,0.15761019986097796,0.15625,0.1875,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m067-g080,02,67,80,40,23,81,3005,0.1921224318702093,0.046875,0.03125,0.0625,0.22240644875148743,0.40625,0.4375,0.375,0.22801756099166898,0.421875,0.5625,0.28125,0.23144873388971773,0.375,0.28125,0.46875,0.23611379321583736,0.5,0.5625,0.4375,0.302747093367581,0.578125,0.65625,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m067-g020,03,67,20,35,19,47,690,0.47848782856519684,0.125,0.09375,0.15625,0.5482007423873961,0.390625,0.375,0.40625,0.5564307366883702,0.3125,0.28125,0.34375,0.5635483635512496,0.328125,0.28125,0.375,0.5714635915836453,0.25,0.34375,0.15625,0.6619036153311921,0.390625,0.34375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m067-g035,03,67,35,41,15,34,1213,0.16183714809385497,0.15625,0.1875,0.125,0.20605529718867965,0.171875,0.15625,0.1875,0.21143917341674817,0.125,0.1875,0.0625,0.21574428661422976,0.15625,0.09375,0.21875,0.22341896575419237,0.203125,0.1875,0.21875,0.24507498263647956,0.234375,0.375,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m067-g050,03,67,50,39,9,24,1669,0.054739632239718436,0.046875,0.0625,0.03125,0.07166084377677294,0.09375,0.09375,0.09375,0.0747268167786811,0.109375,0.0625,0.15625,0.08038918825590051,0.09375,0.09375,0.09375,0.08895216435105471,0.15625,0.15625,0.15625,0.10497751096965435,0.1875,0.09375,0.28125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m067-g065,03,67,65,38,17,67,2198,0.32093669042386824,0.109375,0.03125,0.1875,0.3702314837199167,0.234375,0.125,0.34375,0.3771566200467703,0.265625,0.09375,0.4375,0.38612323916713104,0.171875,0.25,0.09375,0.3949487678415951,0.1875,0.21875,0.15625,0.4600015569413511,0.296875,0.21875,0.375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m067-g080,03,67,80,38,15,31,2612,0.18442725248438602,0.125,0.09375,0.15625,0.2223130922954148,0.109375,0.15625,0.0625,0.22812683881249268,0.078125,0.0,0.15625,0.23651336291099473,0.171875,0.21875,0.125,0.24318509563595742,0.0625,0.09375,0.03125,0.2777987048148381,0.0625,0.0625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m068-g020,02,68,20,40,15,32,732,0.20414213063248973,0.21875,0.21875,0.21875,0.33791229507089576,0.4375,0.5,0.375,0.3479529344054313,0.3125,0.3125,0.3125,0.35716218800957084,0.453125,0.40625,0.5,0.3657587669705643,0.40625,0.40625,0.40625,0.3915764551815226,0.28125,0.25,0.3125
