state_id,candidate,matrix_id,landmark,arm,empirical_quantile,legal_edit_count,selected_rank_zero_based,remove_type,add_type,noop_predicted_probability,predicted_probability,predicted_shift_from_noop
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q00,0,1485,0,89,32,0.41931991207890823,0.36668146272788232,-0.052638449351025907
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q20,0.20000000000000001,1485,297,1,20,0.41931991207890823,0.41342824407358852,-0.0058916680053197057
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q40,0.40000000000000002,1485,594,82,10,0.41931991207890823,0.42058772996467081,0.0012678178857625788
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q60,0.59999999999999998,1485,890,13,73,0.41931991207890823,0.42552608709070278,0.0062061750117945458
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q80,0.80000000000000004,1485,1187,65,2,0.41931991207890823,0.43186601925388812,0.012546107174979892
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g020,02,88,20,Q100,1,1485,1484,77,79,0.41931991207890823,0.46271420104634708,0.043394288967438854
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q00,0,1881,0,89,32,0.53411618491969004,0.49188735375981135,-0.042228831159878688
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q20,0.20000000000000001,1881,376,26,61,0.53411618491969004,0.52855328262762113,-0.0055629022920689053
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q40,0.40000000000000002,1881,752,61,27,0.53411618491969004,0.53633614062181478,0.0022199557021247429
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q60,0.59999999999999998,1881,1128,42,82,0.53411618491969004,0.54339725697553509,0.0092810720558450521
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q80,0.80000000000000004,1881,1504,9,11,0.53411618491969004,0.55042568811284798,0.016309503193157937
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g035,02,88,35,Q100,1,1881,1880,7,96,0.53411618491969004,0.58177373948859346,0.047657554568903415
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q00,0,1881,0,59,32,0.39860417231520928,0.350256623212925,-0.048347549102284282
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q20,0.20000000000000001,1881,376,52,36,0.39860417231520928,0.39211163695568624,-0.0064925353595230439
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q40,0.40000000000000002,1881,752,67,36,0.39860417231520928,0.40042551512723989,0.001821342812030613
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q60,0.59999999999999998,1881,1128,6,55,0.39860417231520928,0.40614028674295855,0.0075361144277492631
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q80,0.80000000000000004,1881,1504,52,79,0.39860417231520928,0.41493785452579107,0.01633368221058179
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g050,02,88,50,Q100,1,1881,1880,13,5,0.39860417231520928,0.43771096197461407,0.039106789659404784
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q00,0,2574,0,48,32,0.68857292795009706,0.65573909703759736,-0.032833830912499695
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q20,0.20000000000000001,2574,515,26,75,0.68857292795009706,0.68375686097511401,-0.0048160669749830465
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q40,0.40000000000000002,2574,1029,65,41,0.68857292795009706,0.68880456805125789,0.00023164010116083489
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q60,0.59999999999999998,2574,1544,44,56,0.68857292795009706,0.69317310719912906,0.0046001792490319993
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q80,0.80000000000000004,2574,2058,29,40,0.68857292795009706,0.69757443993276347,0.0090015119826664103
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g065,02,88,65,Q100,1,2574,2573,77,95,0.68857292795009706,0.72273442201433447,0.034161494064237408
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q00,0,2574,0,42,78,0.73166094484552779,0.68988062944278694,-0.041780315402740853
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q20,0.20000000000000001,2574,515,33,58,0.73166094484552779,0.72686004576178431,-0.0048008990837434817
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q40,0.40000000000000002,2574,1029,34,50,0.73166094484552779,0.73177892066469108,0.00011797581916328514
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q60,0.59999999999999998,2574,1544,48,80,0.73166094484552779,0.73538318511856482,0.0037222402730370252
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q80,0.80000000000000004,2574,2058,36,17,0.73166094484552779,0.74011189182357351,0.0084509469780457147
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m088-g080,02,88,80,Q100,1,2574,2573,91,26,0.73166094484552779,0.76821932578577601,0.036558380940248214
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q00,0,1980,0,57,7,0.5712687867827746,0.53068953591578982,-0.040579250866984773
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q20,0.20000000000000001,1980,396,18,14,0.5712687867827746,0.5706735925295694,-0.00059519425320520014
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q40,0.40000000000000002,1980,792,10,71,0.5712687867827746,0.578802568410832,0.007533781628057401
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q60,0.59999999999999998,1980,1187,82,28,0.5712687867827746,0.58585349260398312,0.014584705821208521
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q80,0.80000000000000004,1980,1583,77,4,0.5712687867827746,0.59232599378699724,0.021057207004222644
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g020,03,88,20,Q100,1,1980,1979,7,33,0.5712687867827746,0.62508477443341759,0.053815987650642994
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q00,0,1881,0,47,77,0.50668116452456824,0.47559709733478212,-0.031084067189786124
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q20,0.20000000000000001,1881,376,83,93,0.50668116452456824,0.50749769862177996,0.00081653409721171855
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q40,0.40000000000000002,1881,752,19,64,0.50668116452456824,0.51386783165923111,0.0071866671346628719
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q60,0.59999999999999998,1881,1128,65,97,0.50668116452456824,0.52057890244304694,0.013897737918478703
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q80,0.80000000000000004,1881,1504,77,46,0.50668116452456824,0.52993416238854785,0.023252997863979608
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g035,03,88,35,Q100,1,1881,1880,98,39,0.50668116452456824,0.55528134893117131,0.048600184406603075
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q00,0,2277,0,58,78,0.60900072618414625,0.57641302421376206,-0.032587701970384186
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q20,0.20000000000000001,2277,455,35,16,0.60900072618414625,0.60133910717105987,-0.0076616190130863737
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q40,0.40000000000000002,2277,910,35,50,0.60900072618414625,0.60727694361891194,-0.0017237825652343108
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q60,0.59999999999999998,2277,1366,28,59,0.60900072618414625,0.61158654894304998,0.002585822758903733
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q80,0.80000000000000004,2277,1821,35,23,0.60900072618414625,0.6174239452047261,0.0084232190205798529
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g050,03,88,50,Q100,1,2277,2276,32,90,0.60900072618414625,0.64336481945057489,0.034364093266428641
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q00,0,2277,0,91,77,0.62715900241318456,0.59137734144179888,-0.035781660971385687
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q20,0.20000000000000001,2277,455,35,74,0.62715900241318456,0.62141015230644481,-0.0057488501067397557
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q40,0.40000000000000002,2277,910,27,16,0.62715900241318456,0.62669305941076181,-0.00046594300242275288
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q60,0.59999999999999998,2277,1366,23,90,0.62715900241318456,0.63190931630566327,0.0047503138924787081
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q80,0.80000000000000004,2277,1821,42,64,0.62715900241318456,0.63789872659245295,0.010739724179268384
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g065,03,88,65,Q100,1,2277,2276,77,20,0.62715900241318456,0.65383781504069671,0.02667881262751215
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q00,0,1386,0,26,32,0.35813115050524258,0.31765191959579442,-0.040479230909448161
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q20,0.20000000000000001,1386,277,52,11,0.35813115050524258,0.36141467543757949,0.003283524932336912
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q40,0.40000000000000002,1386,554,42,5,0.35813115050524258,0.37143750795100922,0.013306357445766637
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q60,0.59999999999999998,1386,831,82,61,0.35813115050524258,0.37930656160539516,0.021175411100152586
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q80,0.80000000000000004,1386,1108,82,39,0.35813115050524258,0.38776810171854115,0.029636951213298568
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m088-g080,03,88,80,Q100,1,1386,1385,32,79,0.35813115050524258,0.41109664493999398,0.052965494434751403
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q00,0,2277,0,33,11,0.47949440068787447,0.39947111708975686,-0.080023283598117612
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q20,0.20000000000000001,2277,455,78,96,0.47949440068787447,0.47071250919487184,-0.0087818914930026248
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q40,0.40000000000000002,2277,910,82,84,0.47949440068787447,0.47994851824518159,0.000454117557307121
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q60,0.59999999999999998,2277,1366,75,96,0.47949440068787447,0.48637008350036071,0.006875682812486239
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q80,0.80000000000000004,2277,1821,75,80,0.47949440068787447,0.49378182382466523,0.014287423136790767
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g020,02,89,20,Q100,1,2277,2276,54,43,0.47949440068787447,0.51890787910895952,0.039413478421085058
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q00,0,1485,0,59,60,0.34036131938861885,0.2558011304838928,-0.084560188904726052
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q20,0.20000000000000001,1485,297,59,77,0.34036131938861885,0.3336746736923874,-0.0066866456962314524
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q40,0.40000000000000002,1485,594,8,19,0.34036131938861885,0.34189246468312462,0.0015311452945057646
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q60,0.59999999999999998,1485,890,21,7,0.34036131938861885,0.3476056076786036,0.0072442882899847461
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q80,0.80000000000000004,1485,1187,36,73,0.34036131938861885,0.35614268025639895,0.015781360867780092
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g035,02,89,35,Q100,1,1485,1484,29,99,0.34036131938861885,0.43140247342902993,0.091041154040411076
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q00,0,1683,0,58,60,0.43705428963969373,0.32701841783054869,-0.11003587180914504
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q20,0.20000000000000001,1683,336,76,44,0.43705428963969373,0.42828857551061478,-0.0087657141290789498
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q40,0.40000000000000002,1683,673,76,56,0.43705428963969373,0.4389274325893493,0.0018731429496555707
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q60,0.59999999999999998,1683,1009,61,16,0.43705428963969373,0.44701847212412471,0.0099641824844309834
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q80,0.80000000000000004,1683,1346,87,4,0.43705428963969373,0.45558750052812363,0.018533210888429907
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g050,02,89,50,Q100,1,1683,1682,38,33,0.43705428963969373,0.47460406343937217,0.037549773799678443
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q00,0,2376,0,33,11,0.46091403683432153,0.41859554843716196,-0.04231848839715957
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q20,0.20000000000000001,2376,475,85,29,0.46091403683432153,0.45526012506778146,-0.0056539117665400651
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q40,0.40000000000000002,2376,950,30,3,0.46091403683432153,0.46198367738340207,0.0010696405490805416
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q60,0.59999999999999998,2376,1425,26,33,0.46091403683432153,0.46715542643058167,0.0062413895962601385
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q80,0.80000000000000004,2376,1900,64,96,0.46091403683432153,0.47364024999783944,0.012726213163517908
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g065,02,89,65,Q100,1,2376,2375,11,10,0.46091403683432153,0.53009778845419953,0.069183751619877998
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q00,0,1584,0,50,60,0.35324056281846644,0.29333826098405763,-0.059902301834408811
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q20,0.20000000000000001,1584,317,23,22,0.35324056281846644,0.34930000842854325,-0.0039405543899231898
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q40,0.40000000000000002,1584,633,43,22,0.35324056281846644,0.35822616069821689,0.0049855978797504474
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q60,0.59999999999999998,1584,950,16,4,0.35324056281846644,0.36673831502859733,0.013497752210130887
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q80,0.80000000000000004,1584,1266,16,8,0.35324056281846644,0.37736866289435844,0.024128100075892001
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m089-g080,02,89,80,Q100,1,1584,1583,86,5,0.35324056281846644,0.45258814374934286,0.099347580930876422
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q00,0,1089,0,16,11,0.23077963025465245,0.15163664142372082,-0.079142988830931627
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q20,0.20000000000000001,1089,218,59,28,0.23077963025465245,0.22752994912829322,-0.0032496811263592329
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q40,0.40000000000000002,1089,435,36,72,0.23077963025465245,0.23783215051423298,0.0070525202595805303
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q60,0.59999999999999998,1089,653,85,12,0.23077963025465245,0.24535411844355379,0.014574488188901336
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q80,0.80000000000000004,1089,870,54,31,0.23077963025465245,0.25380143456035353,0.023021804305701082
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g020,03,89,20,Q100,1,1089,1088,60,37,0.23077963025465245,0.30766419987013682,0.076884569615484372
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q00,0,1386,0,51,60,0.37879292616917315,0.28323833170656121,-0.095554594462611941
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q20,0.20000000000000001,1386,277,51,69,0.37879292616917315,0.37007506802743734,-0.0087178581417358125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q40,0.40000000000000002,1386,554,36,96,0.37879292616917315,0.37739904806194907,-0.001393878107224078
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q60,0.59999999999999998,1386,831,30,93,0.37879292616917315,0.38364058138846002,0.0048476552192868727
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q80,0.80000000000000004,1386,1108,85,19,0.37879292616917315,0.39512712312899873,0.016334196959825575
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g035,03,89,35,Q100,1,1386,1385,81,91,0.37879292616917315,0.51887659961093524,0.14008367344176209
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q00,0,1980,0,75,11,0.33092438492943665,0.25513860120624149,-0.075785783723195166
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q20,0.20000000000000001,1980,396,75,18,0.33092438492943665,0.32661497330190603,-0.0043094116275306238
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q40,0.40000000000000002,1980,792,61,45,0.33092438492943665,0.33175776031388954,0.00083337538445288351
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q60,0.59999999999999998,1980,1187,5,61,0.33092438492943665,0.33721922685354755,0.0062948419241108944
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q80,0.80000000000000004,1980,1583,38,66,0.33092438492943665,0.3463553836551384,0.01543099872570175
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g050,03,89,50,Q100,1,1980,1979,29,69,0.33092438492943665,0.40102071957069974,0.070096334641263081
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q00,0,2871,0,76,60,0.39143060476664387,0.35637511926122278,-0.035055485505421091
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q20,0.20000000000000001,2871,574,91,32,0.39143060476664387,0.38258114408871308,-0.0088494606779307983
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q40,0.40000000000000002,2871,1148,47,12,0.39143060476664387,0.38798302237334881,-0.0034475823932950678
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q60,0.59999999999999998,2871,1722,47,24,0.39143060476664387,0.39229827148098767,0.0008676667143437955
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q80,0.80000000000000004,2871,2296,36,33,0.39143060476664387,0.39774389031306623,0.0063132855464223536
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g065,03,89,65,Q100,1,2871,2870,60,78,0.39143060476664387,0.42801994661660192,0.036589341849958046
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q00,0,1881,0,33,86,0.60623807208297897,0.50045035206931165,-0.10578772001366732
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q20,0.20000000000000001,1881,376,37,17,0.60623807208297897,0.59753146302222815,-0.0087066090607508251
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q40,0.40000000000000002,1881,752,58,55,0.60623807208297897,0.60440918283708533,-0.001828889245893639
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q60,0.59999999999999998,1881,1128,39,92,0.60623807208297897,0.61035399565884196,0.0041159235758629897
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q80,0.80000000000000004,1881,1504,16,44,0.60623807208297897,0.61718036000853738,0.010942287925558403
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m089-g080,03,89,80,Q100,1,1881,1880,0,91,0.60623807208297897,0.64498645064939142,0.038748378566412445
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q00,0,1683,0,77,96,0.30159161842643617,0.19127181059044501,-0.11031980783599116
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q20,0.20000000000000001,1683,336,62,84,0.30159161842643617,0.29706182396438191,-0.0045297944620542596
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q40,0.40000000000000002,1683,673,88,53,0.30159161842643617,0.30483121988062933,0.0032396014541931639
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q60,0.59999999999999998,1683,1009,85,82,0.30159161842643617,0.31185272623824523,0.010261107811809056
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q80,0.80000000000000004,1683,1346,47,11,0.30159161842643617,0.32269067614744062,0.021099057721004455
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g020,02,90,20,Q100,1,1683,1682,5,11,0.30159161842643617,0.40234124714348901,0.10074962871705284
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q00,0,1485,0,99,96,0.34656270467897138,0.18193565756574259,-0.16462704711322879
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q20,0.20000000000000001,1485,297,71,51,0.34656270467897138,0.3426141302347675,-0.0039485744442038784
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q40,0.40000000000000002,1485,594,60,41,0.34656270467897138,0.35067987435740533,0.0041171696784339518
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q60,0.59999999999999998,1485,890,4,46,0.34656270467897138,0.35970572288225572,0.01314301820328434
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q80,0.80000000000000004,1485,1187,36,70,0.34656270467897138,0.36695209502009496,0.020389390341123581
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g035,02,90,35,Q100,1,1485,1484,12,63,0.34656270467897138,0.39353711002974967,0.046974405350778292
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q00,0,1782,0,68,96,0.30516023891949451,0.12576792831417777,-0.17939231060531674
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q20,0.20000000000000001,1782,356,83,87,0.30516023891949451,0.29701910923659008,-0.0081411296829044244
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q40,0.40000000000000002,1782,712,95,22,0.30516023891949451,0.30390521816204974,-0.0012550207574447692
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q60,0.59999999999999998,1782,1069,83,34,0.30516023891949451,0.30924313364061429,0.0040828947211197786
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q80,0.80000000000000004,1782,1425,35,23,0.30516023891949451,0.31598155215792695,0.01082131323843244
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g050,02,90,50,Q100,1,1782,1781,30,80,0.30516023891949451,0.33558546178311427,0.030425222863619761
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g065,02,90,65,Q00,0,2079,0,98,96,0.19468105791982901,0.13674503040245642,-0.05793602751737259
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g065,02,90,65,Q20,0.20000000000000001,2079,416,2,61,0.19468105791982901,0.19208125758863598,-0.0025998003311930307
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g065,02,90,65,Q40,0.40000000000000002,2079,831,98,29,0.19468105791982901,0.19799202986245537,0.0033109719426263617
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m090-g065,02,90,65,Q60,0.59999999999999998,2079,1247,85,1,0.19468105791982901,0.20427741840609354,0.0095963604862645269
