mechanism,candidate,matrix_id,landmark,main_attempt,launch_mass,launch_occupied,launch_entropy,source_throughput,active_throughput,q_f12,q_f12_A,q_f12_B,q_break_f12,mean_inherited_f12,survival_f12,mean_growth_updates_f12,mean_final_entropy_f12,mean_final_occupied_f12,q_break_f32,q_run8_f32,q_strict_all8,q_strict_all8_A,q_strict_all8_B,q_strict_first5,q_strict_centroid,survival_f32,frozen_direct,frozen_full,frozen_outside_5sd,crossfit_h10,crossfit_h10_state
FISSION_ONLY_GENERATIVE,02,69,50.0,0.0,40.0,34.0,3.473086577789485,25.86953620565937,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4420854711473154,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9760291839821924,0.9999999729015224,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,70,50.0,0.0,40.0,33.2,3.440128209129442,45.48434129123096,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.436480422633656,33.059375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9729597206844828,0.9999999721541885,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,71,50.0,0.0,40.0,32.6,3.424566275150289,41.69080319471357,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.439849843373369,33.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9608883018193037,0.9999999701843374,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,72,50.0,0.0,40.0,32.6,3.4150185626258667,26.21396392551096,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4453674973275854,33.278125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9565835196168745,0.9999999693680242,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,73,50.0,0.0,40.0,33.2,3.442744449848264,24.98841092758884,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4376825852047808,33.078125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9629356892729397,0.999999970650326,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,74,50.0,0.0,40.0,32.4,3.4020728693655364,12.421458643153894,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4357211231814007,33.053125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9689785470064317,0.9999999712984421,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,75,50.0,0.0,40.0,33.0,3.433196737323842,24.108078363029623,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4314199603292215,32.91875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.958925189103468,0.9999999699475763,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,76,50.0,0.0,40.0,33.0,3.4305804966050197,26.914261307164974,,0.0,0.0,0.0,1.0,0.003125,1.0,480.0,3.432572320029652,32.921875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9762238998228643,0.9999999725712616,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,77,50.0,0.0,40.0,33.0,3.435812978042665,20.726170677835945,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.439592356118213,33.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9563921450656409,0.9999999706197503,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,78,50.0,0.0,40.0,31.8,3.3863754250526,29.123319153948792,,0.0,0.0,0.0,1.0,0.003125,1.0,480.0,3.4336743839475417,32.96875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9640824666626127,0.9999999707655552,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,79,50.0,0.0,40.0,32.4,3.4133195722579126,21.720495393792724,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4384604548975197,33.078125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9715646179566196,0.9999999718971105,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,80,50.0,0.0,40.0,34.0,3.4730865777894855,30.177698642803374,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.44355967861422,33.234375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9640455568694051,0.999999971288639,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,81,50.0,0.0,40.0,32.8,3.428881506237066,78.13041117003446,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.434880517414463,33.040625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9575098404901846,0.9999999697953875,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,82,50.0,0.0,40.0,32.8,3.4314977469558885,32.03860124191343,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4381301342293633,33.071875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.958901037521924,0.9999999698880817,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,83,50.0,0.0,40.0,32.6,3.4141013122749984,19.448086182448627,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4373433404271614,33.059375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9656184952756451,0.999999970691152,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,84,50.0,0.0,40.0,33.0,3.435812978042665,32.369269310156895,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.433169732379921,32.978125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9740460245661995,0.9999999725156261,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,85,50.0,0.0,40.0,33.6,3.453991152740641,30.09167771480554,,0.0,0.0,0.0,1.0,0.003125,1.0,480.0,3.4404841635890735,33.140625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9578067367776049,0.9999999700639031,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,86,50.0,0.0,40.0,32.2,3.4011556190146677,23.02123287521203,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4369256287053815,33.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9580622168841879,0.9999999696652362,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,87,50.0,0.0,40.0,31.4,3.368197250354625,12.883076730795835,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.43856168858185,33.121875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9604451071332736,0.9999999696273388,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,88,50.0,0.0,40.0,32.4,3.3929607895129896,13.784296416147395,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4322699449192235,32.965625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9538999591591935,0.9999999686757212,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,89,50.0,0.0,40.0,33.2,3.434113987674711,76.64206484889073,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4408090763299612,33.14375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9720232875225321,0.9999999722962036,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,90,50.0,0.0,40.0,33.0,3.4331967373238426,30.796141107592717,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4349498311394484,33.021875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9476017251983915,0.9999999685669744,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,91,50.0,0.0,40.0,31.2,3.3655810096358016,16.910076103989475,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4376156144326524,33.103125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9736149732228798,0.9999999725060527,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,92,50.0,0.0,40.0,33.0,3.435812978042665,26.267203176678414,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.437171845392399,33.046875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9653218966272179,0.9999999705551712,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,93,50.0,0.0,40.0,33.6,3.461839874897109,26.267762921016935,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4401912054999544,33.146875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9664074361375785,0.9999999712499681,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,94,50.0,0.0,40.0,32.6,3.424566275150289,41.699066597685054,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4324360320267173,32.996875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9596103857406618,0.99999997043293,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,02,95,50.0,0.0,40.0,33.4,3.447059680935042,33.919179794241124,,0.0,0.0,0.0,1.0,0.0,1.0,480.0,3.4349134161858585,33.046875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9615187575791829,0.9999999699521425,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,0,50.0,0.0,41.2,34.4,3.482223055312562,34.670409908452385,,0.0,0.0,0.0,1.0,0.015625,1.0,478.134375,3.4350659149774962,33.103125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9762074859395312,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,1,50.0,0.0,43.2,34.2,3.4671748556672517,75.4957979010189,,0.0,0.0,0.0,1.0,0.0375,1.0,476.45625,3.4234751455333994,32.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9689191911160494,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,2,50.0,0.0,40.2,32.2,3.411170859098095,20.546979736418972,,0.0,0.0,0.0,1.0,0.03125,1.0,481.059375,3.414408240440982,32.525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9747576401826633,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,3,50.0,0.0,41.8,34.6,3.478013251369643,30.142734414653667,,0.0,0.0,0.0,1.0,0.03125,1.0,478.5125,3.4339256802265923,33.01875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.977848407420924,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,4,50.0,0.0,41.2,33.4,3.428256332492475,25.001674021649357,,0.0,0.0,0.0,1.0,0.021875,1.0,478.925,3.435088133187056,33.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9688805090690759,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,5,50.0,0.0,40.2,32.0,3.3874905385865914,27.470964349182232,,0.0,0.0,0.0,1.0,0.05,1.0,479.046875,3.435267049472986,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.973977274389773,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,6,50.0,0.0,36.2,30.2,3.3485658722652794,96.67927137827124,,0.0,0.0,0.0,1.0,0.025,1.0,484.20625,3.4437938411571425,33.390625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9882872222150739,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,7,50.0,0.0,40.8,32.0,3.396535294400853,17.554059710251444,,0.0,0.0,0.0,1.0,0.0375,1.0,480.24375,3.445407349691494,33.490625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9815605066472877,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,8,50.0,0.0,39.4,32.6,3.416304919574094,98.62085605313948,,0.0,0.0,0.0,1.0,0.046875,1.0,480.953125,3.4302237435148597,32.94375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9826517064331682,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,9,50.0,0.0,41.2,35.0,3.4940325756280233,67.12560301021003,,0.0,0.0,0.0,1.0,0.015625,1.0,477.790625,3.4196040220889565,32.553125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9704997983454501,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,10,50.0,0.0,41.4,35.4,3.5177963464053184,51.16619027321435,,0.0,0.0,0.0,1.0,0.021875,1.0,479.34375,3.4284894928788767,32.934375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9771499186490512,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,11,50.0,0.0,44.6,37.4,3.5637199847476615,45.08657018581444,,0.0,0.0,0.0,1.0,0.040625,1.0,474.65625,3.424921846622511,32.88125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9713417906201768,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,12,50.0,0.0,38.8,33.0,3.435526665651312,82.93680797782551,,0.0,0.0,0.0,1.0,0.03125,1.0,480.434375,3.4372222851535144,33.1625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9846996210567687,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,13,50.0,0.0,42.8,34.8,3.482682355675847,22.59601262259077,,0.0,0.0,0.0,1.0,0.03125,1.0,478.265625,3.431344858041225,33.040625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9791705441265279,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,14,50.0,0.0,39.4,32.2,3.399464492933447,26.404697721795962,,0.0,0.0,0.0,1.0,0.021875,1.0,480.596875,3.4259985701733706,32.896875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9826997050067845,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,15,50.0,0.0,40.8,32.6,3.420237915086811,38.10409285749408,,0.0,0.0,0.0,1.0,0.03125,1.0,480.1,3.418095305588119,32.59375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9737268265571238,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,16,50.0,0.0,40.2,34.6,3.4874911084609033,55.38899680460334,,0.0,0.0,0.0,1.0,0.015625,1.0,481.05625,3.429814655829078,33.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9803725487542151,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,17,50.0,0.0,39.4,32.6,3.4206025452370783,39.51817988490113,,0.0,0.0,0.0,1.0,0.0125,1.0,481.15625,3.4296891604196817,32.9625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9722206702275148,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,18,50.0,0.0,36.4,31.0,3.364785290496189,10.296478064555824,,0.0,0.0,0.0,1.0,0.01875,1.0,483.334375,3.4275747106546284,32.8875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985665676352345,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,19,50.0,0.0,40.0,34.0,3.475133442197799,21.867123634145713,,0.0,0.0,0.0,1.0,0.028125,1.0,480.103125,3.437443914333256,33.21875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9805010417304558,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,20,50.0,0.0,44.0,35.4,3.49667271726576,41.71591188917355,,0.0,0.0,0.0,1.0,0.025,1.0,475.75,3.4308073791898037,33.0125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9733393138248967,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,21,50.0,0.0,43.0,35.2,3.50041274660851,24.311554834412068,,0.0,0.0,0.0,1.0,0.015625,1.0,477.04375,3.421494903824725,32.778125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97460296744805,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,22,50.0,0.0,40.0,32.8,3.417463685577313,14.524053424975714,,0.0,0.0,0.0,1.0,0.0125,1.0,481.175,3.4330850149642806,33.053125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9687846453883184,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,23,50.0,0.0,39.6,32.2,3.404607941092043,17.55847986632396,,0.0,0.0,0.0,1.0,0.040625,1.0,480.65625,3.428603135094211,32.971875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9800326819042793,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,24,50.0,0.0,36.8,31.8,3.4004728059414235,21.174870220099734,,0.0,0.0,0.0,1.0,0.01875,1.0,483.828125,3.4385691131944247,33.259375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9870374683548636,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,25,50.0,0.0,41.0,33.4,3.432287771492119,30.916483051397893,,0.0,0.0,0.0,1.0,0.034375,1.0,477.671875,3.44350863746775,33.396875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9741179387045603,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,26,50.0,0.0,40.8,33.0,3.4233747248481143,18.58939463936166,,0.0,0.0,0.0,1.0,0.021875,1.0,478.840625,3.432204726454272,33.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9732357445872978,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,27,50.0,0.0,38.8,32.2,3.4181219805182628,23.76371572135062,,0.0,0.0,0.0,1.0,0.00625,1.0,482.25625,3.434870087516978,33.146875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9766093220587988,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,28,50.0,0.0,37.4,31.0,3.373312272591916,31.43672123495424,,0.0,0.0,0.0,1.0,0.0125,1.0,481.6,3.4389739572525917,33.25625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9824614206700872,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,29,50.0,0.0,42.2,36.2,3.532787778386241,36.663542848695485,,0.0,0.0,0.0,1.0,0.01875,1.0,478.01875,3.438578923590838,33.315625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9778783630364071,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,30,50.0,0.0,40.0,34.0,3.451825415265445,28.177669983643398,,0.0,0.0,0.0,1.0,0.028125,1.0,479.74375,3.4392306952726193,33.215625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9788851900586666,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,31,50.0,0.0,41.0,33.2,3.43630821753545,18.055201235601135,,0.0,0.0,0.0,1.0,0.028125,1.0,478.859375,3.4383340051812112,33.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9792557566540309,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,32,50.0,0.0,38.4,31.2,3.369657985872329,16.897076906545507,,0.0,0.0,0.0,1.0,0.015625,1.0,482.04375,3.4329479566277583,32.996875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9835879361866431,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,33,50.0,0.0,44.6,35.8,3.5043517283029066,15.26029401973555,,0.0,0.0,0.0,1.0,0.015625,1.0,475.50625,3.4548875654381748,33.753125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9609578714239684,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,34,50.0,0.0,42.8,32.6,3.4095224311544383,16.41951935812107,,0.0,0.0,0.0,1.0,0.03125,1.0,476.4375,3.4363726918326654,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9653407403053871,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,35,50.0,0.0,40.4,33.2,3.4345441378051738,19.333166459333732,,0.0,0.0,0.0,1.0,0.028125,1.0,478.05625,3.434045734840038,33.1125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9784601216063982,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,36,50.0,0.0,41.4,33.8,3.4570063743082224,20.45627320607958,,0.0,0.0,0.0,1.0,0.03125,1.0,478.346875,3.4264424826592306,32.878125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9549430258186419,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,37,50.0,0.0,39.0,32.4,3.424892550936137,12.802007069206093,,0.0,0.0,0.0,1.0,0.034375,1.0,480.0375,3.4315003637016384,32.96875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9757832989414215,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,38,50.0,0.0,37.8,31.6,3.3807374836209805,18.254730544199603,,0.0,0.0,0.0,1.0,0.040625,1.0,482.359375,3.4235993440713957,32.778125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.980776410497924,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,39,50.0,0.0,39.4,30.6,3.3303314236514603,12.298027684742648,,0.0,0.0,0.0,1.0,0.025,1.0,480.228125,3.4313491469943513,32.990625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9806355388448672,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,40,50.0,0.0,35.8,31.0,3.3850837796322635,21.22911049434187,,0.0,0.0,0.0,1.0,0.028125,1.0,483.39375,3.448269500235276,33.515625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.987130218197532,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,41,50.0,0.0,38.6,32.0,3.4116510815317747,38.921615021080626,,0.0,0.0,0.0,1.0,0.01875,1.0,482.49375,3.4269795317452045,32.903125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9874167452031966,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,42,50.0,0.0,37.6,31.0,3.3700550024695213,45.049787350615205,,0.0,0.0,0.0,1.0,0.028125,1.0,482.565625,3.416907948080526,32.64375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9813881892738271,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,43,50.0,0.0,41.6,34.6,3.4835803246975656,35.48756573304162,,0.0,0.0,0.0,1.0,0.05,1.0,478.26875,3.4315068579133743,32.975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9730010801572829,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,44,50.0,0.0,41.8,34.6,3.480158153332984,69.57744559335539,,0.0,0.0,0.0,1.0,0.0375,1.0,478.43125,3.4363116091177863,33.16875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9729709769162669,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,45,50.0,0.0,39.0,31.6,3.372710904762428,14.971400114853122,,0.0,0.0,0.0,1.0,0.028125,1.0,480.9125,3.4379070204780495,33.171875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9761710795572774,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,46,50.0,0.0,41.2,34.2,3.4704809189458907,47.84424590143395,,0.0,0.0,0.0,1.0,0.015625,1.0,479.55,3.436805966212109,33.121875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9842119782944048,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,47,50.0,0.0,42.4,33.0,3.4123720570051157,260.30012566380265,,0.0,0.0,0.0,1.0,0.040625,1.0,478.28125,3.4283405756383365,32.878125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9695349140751823,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,48,50.0,0.0,36.8,30.2,3.3412351383036567,24.289647475806273,,0.0,0.0,0.0,1.0,0.028125,1.0,481.821875,3.4266268132504103,32.853125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9825227811532743,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,49,50.0,0.0,43.4,35.4,3.4953490427684124,16.38612519786262,,0.0,0.0,0.0,1.0,0.028125,1.0,475.13125,3.4244676713707825,32.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97585052069015,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,50,50.0,0.0,42.6,35.0,3.4926245584582176,15.25264669089139,,0.0,0.0,0.0,1.0,0.015625,1.0,476.853125,3.429573752282508,32.978125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9714259122193116,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,51,50.0,0.0,42.2,34.6,3.4690379812222565,12.793060728536068,,0.0,0.0,0.0,1.0,0.03125,1.0,476.359375,3.4201916271543,32.6375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9629452613175804,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
FISSION_ONLY_GENERATIVE,03,52,50.0,0.0,38.6,31.4,3.382012287212901,28.534284035209602,,0.0,0.0,0.0,1.0,0.025,1.0,482.31875,3.423707227719933,32.771875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9824230006381205,1e-12,1.0,9.99999999999999e-09,9.99999999999999e-09
